locus_tag	ftype	length_bp	gene	EC_number	COG	product
OMBLIMKG_00708	CDS	1422	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
OMBLIMKG_00709	CDS	1278	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
OMBLIMKG_00710	CDS	696	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
OMBLIMKG_00711	CDS	768	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
OMBLIMKG_00712	CDS	849	pstA		COG0581	Phosphate transport system permease protein PstA
OMBLIMKG_00713	CDS	948	pstC		COG0573	Phosphate transport system permease protein PstC
OMBLIMKG_00714	CDS	1020	pstS		COG0226	Phosphate-binding protein PstS
OMBLIMKG_00715	CDS	489	ftnA_1	1.16.3.2	COG1528	putative bacterial non-heme ferritin
OMBLIMKG_00716	CDS	498	ftnA_2	1.16.3.2	COG1528	putative bacterial non-heme ferritin
OMBLIMKG_00717	CDS	882				hypothetical protein
OMBLIMKG_00718	CDS	1557	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
OMBLIMKG_00719	CDS	582	trpG_1	4.1.3.27		Anthranilate synthase component 2
OMBLIMKG_00720	CDS	387				putative protein.1
OMBLIMKG_00721	CDS	1002	trpGD		COG0512	Bifunctional protein TrpGD
OMBLIMKG_00722	CDS	1434	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
OMBLIMKG_00723	CDS	267	hybG		COG0298	Hydrogenase maturation factor HybG
OMBLIMKG_00724	CDS	2865	valS	6.1.1.9	COG0525	Valine--tRNA ligase
OMBLIMKG_00725	CDS	321				hypothetical protein
OMBLIMKG_00726	CDS	321				hypothetical protein
OMBLIMKG_00727	CDS	423				hypothetical protein
OMBLIMKG_00728	CDS	171				hypothetical protein
OMBLIMKG_00729	CDS	495				hypothetical protein
OMBLIMKG_00730	CDS	435	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
OMBLIMKG_00731	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
OMBLIMKG_00732	CDS	609				hypothetical protein
OMBLIMKG_00733	CDS	825	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
OMBLIMKG_00734	CDS	1020	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
OMBLIMKG_00735	tRNA	86				tRNA-Leu(caa)
OMBLIMKG_00736	CDS	96				hypothetical protein
OMBLIMKG_00737	CDS	774	fnr		COG0664	Anaerobic regulatory protein
OMBLIMKG_00738	CDS	930	uspE		COG0589	Universal stress protein E 
OMBLIMKG_00739	CDS	174				hypothetical protein
OMBLIMKG_00740	CDS	711	mppO	1.14.11.40		Enduracididine beta-hydroxylase
OMBLIMKG_00741	CDS	801	yfcA_1		COG0730	putative membrane transporter protein YfcA
OMBLIMKG_00742	CDS	753	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
OMBLIMKG_00743	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
OMBLIMKG_00744	CDS	810	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
OMBLIMKG_00745	CDS	2061	bcgIA	3.1.21.-		Restriction enzyme BgcI subunit alpha
OMBLIMKG_00746	CDS	1098	bcgIB	3.1.21.-		Restriction enzyme BgcI subunit beta
OMBLIMKG_00747	CDS	954	usg		COG0136	USG-1 protein
OMBLIMKG_00748	CDS	477	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
OMBLIMKG_00749	CDS	219	cspD		COG1278	Cold shock-like protein CspD
OMBLIMKG_00750	CDS	159				hypothetical protein
OMBLIMKG_00751	CDS	720	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
OMBLIMKG_00752	CDS	321				hypothetical protein
OMBLIMKG_00753	CDS	1458	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
OMBLIMKG_00754	CDS	255	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
OMBLIMKG_00755	CDS	891	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
OMBLIMKG_00756	CDS	1878	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
OMBLIMKG_00757	CDS	453	sspB		COG2969	Stringent starvation protein B 
OMBLIMKG_00758	CDS	639	sspA		COG0625	Stringent starvation protein A 
OMBLIMKG_00759	CDS	393	rpsI		COG0103	30S ribosomal protein S9
OMBLIMKG_00760	CDS	429	rplM		COG0102	50S ribosomal protein L13
OMBLIMKG_00761	CDS	879	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
OMBLIMKG_00762	CDS	729	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
OMBLIMKG_00763	CDS	267	ycgL		COG3100	Protein YcgL
OMBLIMKG_00764	CDS	657	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
OMBLIMKG_00765	CDS	1215	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
OMBLIMKG_00766	CDS	732	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
OMBLIMKG_00767	CDS	324				hypothetical protein
OMBLIMKG_00768	CDS	471			COG0526	putative protein
OMBLIMKG_00769	CDS	642	dipZ		COG0785	Protein DipZ
OMBLIMKG_00770	CDS	1062	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
OMBLIMKG_00771	CDS	507				hypothetical protein
OMBLIMKG_00772	CDS	534			COG3637	putative protein
OMBLIMKG_00773	CDS	384				hypothetical protein
OMBLIMKG_00774	CDS	198				hypothetical protein
OMBLIMKG_00775	CDS	546	ylaC			RNA polymerase sigma factor YlaC
OMBLIMKG_00776	CDS	684				hypothetical protein
OMBLIMKG_00777	CDS	1365	tdeA		COG1538	Toxin and drug export protein A
OMBLIMKG_00778	CDS	543				hypothetical protein
OMBLIMKG_00779	CDS	495	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
OMBLIMKG_00780	CDS	1338	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
OMBLIMKG_00781	CDS	828	folP	2.5.1.15	COG0294	Dihydropteroate synthase
OMBLIMKG_00782	CDS	1908	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
OMBLIMKG_00783	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
OMBLIMKG_00784	CDS	300			COG1534	RNA-binding protein
OMBLIMKG_00785	CDS	477	greA		COG0782	Transcription elongation factor GreA
OMBLIMKG_00786	CDS	1428	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
OMBLIMKG_00787	CDS	270	rpsO		COG0184	30S ribosomal protein S15
OMBLIMKG_00788	CDS	138				hypothetical protein
OMBLIMKG_00789	CDS	726				hypothetical protein
OMBLIMKG_00790	CDS	534	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
OMBLIMKG_00791	CDS	1776				lon_rel: putative ATP-dependent protease
OMBLIMKG_00792	CDS	447	matP		COG3120	Macrodomain Ter protein
OMBLIMKG_00793	CDS	1923	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
OMBLIMKG_00794	CDS	3606	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
OMBLIMKG_00795	CDS	354	rplT		COG0292	50S ribosomal protein L20
OMBLIMKG_00796	CDS	270				rpmI_bact: ribosomal protein bL35
OMBLIMKG_00797	CDS	408	infC		COG0290	Translation initiation factor IF-3
OMBLIMKG_00798	CDS	813	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
OMBLIMKG_00799	CDS	1665				chol_sulfatase: choline-sulfatase
OMBLIMKG_00800	CDS	144				hypothetical protein
OMBLIMKG_00801	CDS	486				hypothetical protein
OMBLIMKG_00802	CDS	291	ihfA		COG0776	Integration host factor subunit alpha
OMBLIMKG_00803	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
OMBLIMKG_00804	CDS	990	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
OMBLIMKG_00805	CDS	741				hypothetical protein
OMBLIMKG_00806	CDS	249	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
OMBLIMKG_00807	CDS	813	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
OMBLIMKG_00808	CDS	630	rhtC		COG1280	Threonine efflux protein
OMBLIMKG_00809	CDS	492	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
OMBLIMKG_00810	CDS	987	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
OMBLIMKG_00811	CDS	435	nusB		COG0781	Transcription antitermination protein NusB
OMBLIMKG_00812	CDS	474	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
OMBLIMKG_00813	CDS	1404	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
OMBLIMKG_00814	CDS	690	can	4.2.1.1	COG0288	Carbonic anhydrase 2
OMBLIMKG_00815	CDS	378				hypothetical protein
OMBLIMKG_00816	CDS	423				hypothetical protein
OMBLIMKG_00817	CDS	708				hypothetical protein
OMBLIMKG_00818	CDS	273				hypothetical protein
OMBLIMKG_00819	CDS	360				hypothetical protein
OMBLIMKG_00820	CDS	561	uup_2		COG0488	ABC transporter ATP-binding protein uup
OMBLIMKG_00821	CDS	309				ABC_ABC_ChvD: ATP-binding cassette protein, ChvD family
OMBLIMKG_00822	CDS	927	csdA_2	2.8.1.7	COG0520	Cysteine desulfurase CsdA
OMBLIMKG_00823	CDS	381	csdE_2		COG2166	Sulfur acceptor protein CsdE
OMBLIMKG_00824	CDS	495				hypothetical protein
OMBLIMKG_00825	CDS	528	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
OMBLIMKG_00826	CDS	1146	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
OMBLIMKG_00827	CDS	879	cntO_1		COG1629	Metal-pseudopaline receptor CntO
OMBLIMKG_00828	CDS	1038	cntO_2		COG1629	Metal-pseudopaline receptor CntO
OMBLIMKG_00829	CDS	1770	bacA_2		COG4178	Vitamin B12 transport ATP-binding protein BacA
OMBLIMKG_00830	CDS	762			COG1120	putative ABC transporter ATP-binding protein
OMBLIMKG_00831	CDS	1014			COG0609	putative ABC transporter permease protein
OMBLIMKG_00832	CDS	1056			COG0614	putative protein
OMBLIMKG_00833	CDS	510	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
OMBLIMKG_00834	CDS	303				modD: modD protein
OMBLIMKG_00835	CDS	600	fbpC2_2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
OMBLIMKG_00836	CDS	717				Mo_ABC_porter: NifC-like ABC-type porter
OMBLIMKG_00837	CDS	738			COG0725	Putative binding protein
OMBLIMKG_00838	CDS	1431	hldE		COG2870	Bifunctional protein HldE
OMBLIMKG_00839	CDS	936	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
OMBLIMKG_00840	CDS	1899	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
OMBLIMKG_00841	CDS	2235	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
OMBLIMKG_00842	CDS	1215	gltS		COG0786	Sodium/glutamate symporter
OMBLIMKG_00843	CDS	909	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
OMBLIMKG_00844	CDS	264	grxA		COG0695	Glutaredoxin 1
OMBLIMKG_00845	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
OMBLIMKG_00846	CDS	2013	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
OMBLIMKG_00847	CDS	1041	thiK_1	2.7.1.89		Thiamine kinase
OMBLIMKG_00848	CDS	879				hypothetical protein
OMBLIMKG_00849	CDS	702				Arch_glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
OMBLIMKG_00850	CDS	798				hypothetical protein
OMBLIMKG_00851	CDS	1851	sppA	3.4.21.-	COG0616	Protease 4
OMBLIMKG_00852	CDS	555	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
OMBLIMKG_00853	CDS	555	ycdY		COG3381	Chaperone protein YcdY
OMBLIMKG_00854	CDS	609	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
OMBLIMKG_00855	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
OMBLIMKG_00856	CDS	441				hypothetical protein
OMBLIMKG_00857	CDS	1089	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
OMBLIMKG_00858	CDS	1251	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
OMBLIMKG_00859	CDS	684	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
OMBLIMKG_00860	CDS	642	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
OMBLIMKG_00861	CDS	780	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
OMBLIMKG_00862	CDS	648			COG2830	putative protein
OMBLIMKG_00863	CDS	1143	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
OMBLIMKG_00864	CDS	1293	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
OMBLIMKG_00865	CDS	1182	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
OMBLIMKG_00866	CDS	948		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
OMBLIMKG_00867	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
OMBLIMKG_00868	CDS	804				hypothetical protein
OMBLIMKG_00869	CDS	879	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
OMBLIMKG_00870	CDS	441				hypothetical protein
OMBLIMKG_00871	CDS	1086	prfA		COG0216	Peptide chain release factor RF1
OMBLIMKG_00872	CDS	552				hypothetical protein
OMBLIMKG_00873	CDS	537	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
OMBLIMKG_00874	CDS	129				hypothetical protein
OMBLIMKG_00875	CDS	804	thiK_2	2.7.1.89		Thiamine kinase
OMBLIMKG_00876	CDS	879				hypothetical protein
OMBLIMKG_00877	CDS	702				Arch_glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
OMBLIMKG_00878	CDS	798				hypothetical protein
OMBLIMKG_00879	CDS	417				tail_comp_S: phage virion morphogenesis protein
OMBLIMKG_00880	CDS	708				hypothetical protein
OMBLIMKG_00881	CDS	222				hypothetical protein
OMBLIMKG_00882	CDS	471				hypothetical protein
OMBLIMKG_00883	CDS	159				hypothetical protein
OMBLIMKG_00884	CDS	225				hypothetical protein
OMBLIMKG_00885	CDS	171				hypothetical protein
OMBLIMKG_00886	CDS	318				hypothetical protein
OMBLIMKG_00887	CDS	492				hypothetical protein
OMBLIMKG_00888	CDS	603				hypothetical protein
OMBLIMKG_00889	CDS	2244				hypothetical protein
OMBLIMKG_00890	CDS	576				hypothetical protein
OMBLIMKG_00891	CDS	1143				hypothetical protein
OMBLIMKG_00892	CDS	519				hypothetical protein
OMBLIMKG_00893	CDS	354				hypothetical protein
OMBLIMKG_00894	CDS	645				hypothetical protein
OMBLIMKG_00895	CDS	873				hypothetical protein
OMBLIMKG_00896	CDS	180				hypothetical protein
OMBLIMKG_00897	CDS	321				hypothetical protein
OMBLIMKG_00898	CDS	777				hypothetical protein
OMBLIMKG_00899	CDS	2091				hypothetical protein
OMBLIMKG_00900	CDS	411				hypothetical protein
OMBLIMKG_00901	CDS	432				hypothetical protein
OMBLIMKG_00902	CDS	159				hypothetical protein
OMBLIMKG_00903	CDS	1509				hypothetical protein
OMBLIMKG_00904	CDS	360				hypothetical protein
OMBLIMKG_00905	CDS	372				hypothetical protein
OMBLIMKG_00906	CDS	447				hypothetical protein
OMBLIMKG_00907	CDS	363				hypothetical protein
OMBLIMKG_00908	CDS	915				hypothetical protein
OMBLIMKG_00909	CDS	441				hypothetical protein
OMBLIMKG_00910	CDS	1101				hypothetical protein
OMBLIMKG_00911	CDS	357				hypothetical protein
OMBLIMKG_00912	CDS	1434				phageSPP1_gp7: phage head morphogenesis protein, SPP1 gp7 family
OMBLIMKG_00913	CDS	1332				phge_rel_HI1409: phage-associated protein
OMBLIMKG_00914	CDS	1344			COG1783	putative protein
OMBLIMKG_00915	CDS	516				hypothetical protein
OMBLIMKG_00916	CDS	348				hypothetical protein
OMBLIMKG_00917	CDS	324				hypothetical protein
OMBLIMKG_00918	CDS	603				hypothetical protein
OMBLIMKG_00919	CDS	357				holin_lambda: phage holin, lambda family
OMBLIMKG_00920	tRNA	74				tRNA-Trp(cca)
OMBLIMKG_00921	CDS	174				hypothetical protein
OMBLIMKG_00922	CDS	159				hypothetical protein
OMBLIMKG_00923	CDS	138				hypothetical protein
OMBLIMKG_00924	CDS	900				hypothetical protein
OMBLIMKG_00925	CDS	183				hypothetical protein
OMBLIMKG_00926	CDS	450				hypothetical protein
OMBLIMKG_00927	CDS	183				hypothetical protein
OMBLIMKG_00928	CDS	372				hypothetical protein
OMBLIMKG_00929	CDS	543				hypothetical protein
OMBLIMKG_00930	CDS	417				hypothetical protein
OMBLIMKG_00931	CDS	225				hypothetical protein
OMBLIMKG_00932	CDS	642				hypothetical protein
OMBLIMKG_00933	CDS	339				hypothetical protein
OMBLIMKG_00934	CDS	219				hypothetical protein
OMBLIMKG_00935	CDS	669				hypothetical protein
OMBLIMKG_00936	CDS	297				hypothetical protein
OMBLIMKG_00937	CDS	249				hypothetical protein
OMBLIMKG_00938	CDS	693	prtR		COG2932	HTH-type transcriptional regulator PrtR
OMBLIMKG_00939	CDS	945				hypothetical protein
OMBLIMKG_00940	CDS	282				hypothetical protein
OMBLIMKG_00941	CDS	93				hypothetical protein
OMBLIMKG_00942	CDS	639				hypothetical protein
OMBLIMKG_00943	CDS	348				hypothetical protein
OMBLIMKG_00944	CDS	294				hypothetical protein
OMBLIMKG_00945	CDS	945	recT		COG3723	Protein RecT
OMBLIMKG_00946	CDS	180				hypothetical protein
OMBLIMKG_00947	CDS	102				hypothetical protein
OMBLIMKG_00948	CDS	807				hypothetical protein
OMBLIMKG_00949	CDS	513				hypothetical protein
OMBLIMKG_00950	CDS	168				hypothetical protein
OMBLIMKG_00951	CDS	684				hypothetical protein
OMBLIMKG_00952	CDS	645				hypothetical protein
OMBLIMKG_00953	CDS	435	ssb_3		COG0629	Single-stranded DNA-binding protein
OMBLIMKG_00954	CDS	237				hypothetical protein
OMBLIMKG_00955	CDS	351				hypothetical protein
OMBLIMKG_00956	CDS	441	socA			Antitoxin SocA
OMBLIMKG_00957	CDS	354				hypothetical protein
OMBLIMKG_00958	CDS	852				hypothetical protein
OMBLIMKG_00959	CDS	120				hypothetical protein
OMBLIMKG_00960	CDS	201				hypothetical protein
OMBLIMKG_00961	CDS	1248	intA_2		COG0582	Prophage integrase IntA
OMBLIMKG_00962	tRNA	77				tRNA-Val(gac)
OMBLIMKG_00963	CDS	1437	pykA	2.7.1.40	COG0469	Pyruvate kinase II
OMBLIMKG_00964	CDS	1407	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
OMBLIMKG_00965	CDS	1083	alr	5.1.1.1		Alanine racemase, biosynthetic
OMBLIMKG_00966	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
OMBLIMKG_00967	CDS	966				PgaC_IcaA: poly-beta-1,6 N-acetyl-D-glucosamine synthase
OMBLIMKG_00968	CDS	465	pcp		COG3133	Outer membrane lipoprotein pcp
OMBLIMKG_00969	CDS	297				hypothetical protein
OMBLIMKG_00970	CDS	570	yecM		COG3102	Protein YecM
OMBLIMKG_00971	CDS	1734	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
OMBLIMKG_00972	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
OMBLIMKG_00973	CDS	1722	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
OMBLIMKG_00974	CDS	1521				antiport_nhaC: Na+/H+ antiporter NhaC
OMBLIMKG_00975	CDS	405	hns			DNA-binding protein H-NS
OMBLIMKG_00976	CDS	837	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
OMBLIMKG_00977	CDS	1299	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
OMBLIMKG_00978	CDS	1341	rarA		COG2256	Replication-associated recombination protein A
OMBLIMKG_00979	CDS	618	lolA		COG2834	Outer-membrane lipoprotein carrier protein
OMBLIMKG_00980	CDS	2769				T7_EssCb_Firm: type VII secretion protein EssC
OMBLIMKG_00981	CDS	480	lrp		COG1522	Leucine-responsive regulatory protein
OMBLIMKG_00982	CDS	1377	radA	3.6.4.-	COG1066	DNA repair protein RadA
OMBLIMKG_00983	CDS	1044				hypothetical protein
OMBLIMKG_00984	CDS	717				hypothetical protein
OMBLIMKG_00985	CDS	924				hypothetical protein
OMBLIMKG_00986	CDS	288				hypothetical protein
OMBLIMKG_00987	CDS	441				hypothetical protein
OMBLIMKG_00988	CDS	681				hypothetical protein
OMBLIMKG_00989	CDS	1263				hypothetical protein
OMBLIMKG_00990	CDS	612				SH3_and_anchor: SH3 domain protein
OMBLIMKG_00991	CDS	1251	cca		COG0617	Multifunctional CCA protein
OMBLIMKG_00992	CDS	630	lolB		COG3017	Outer-membrane lipoprotein LolB
OMBLIMKG_00993	CDS	954	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
OMBLIMKG_00994	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
OMBLIMKG_00995	CDS	1188	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
OMBLIMKG_00996	CDS	717	sfsA		COG1489	Sugar fermentation stimulation protein A
OMBLIMKG_00997	CDS	1395	norM		COG0534	Multidrug resistance protein NorM
OMBLIMKG_00998	CDS	615	ribC	2.5.1.9	COG0307	Riboflavin synthase
OMBLIMKG_00999	CDS	2610	pepN	3.4.11.2	COG0308	Aminopeptidase N
OMBLIMKG_01000	CDS	1293				hypothetical protein
OMBLIMKG_01001	CDS	666				hypothetical protein
OMBLIMKG_01002	CDS	2514	htrE_4		COG3188	Outer membrane usher protein HtrE
OMBLIMKG_01003	CDS	699	yadV_4			putative fimbrial chaperone YadV
OMBLIMKG_01004	CDS	636	hifA_3			Major fimbrial subunit
OMBLIMKG_01005	CDS	495	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
OMBLIMKG_01006	CDS	1089	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
OMBLIMKG_01007	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
OMBLIMKG_01008	CDS	618	cbiO	3.6.3.-	COG1122	Cobalt import ATP-binding protein CbiO
OMBLIMKG_01009	CDS	633				ECF_T_CbiQ: cobalt ECF transporter T component CbiQ
OMBLIMKG_01010	CDS	621	cbiM			Cobalt transport protein CbiM
OMBLIMKG_01011	CDS	486				hypothetical protein
OMBLIMKG_01012	CDS	684			COG5266	putative protein
OMBLIMKG_01013	CDS	408	merR1			Mercuric resistance operon regulatory protein
OMBLIMKG_01014	CDS	543				hypothetical protein
OMBLIMKG_01015	CDS	717				hypothetical protein
OMBLIMKG_01016	CDS	351	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
OMBLIMKG_01017	CDS	405	yhcB		COG3105	Inner membrane protein YhcB
OMBLIMKG_01018	CDS	606				hypothetical protein
OMBLIMKG_01019	CDS	288	rplY		COG1825	50S ribosomal protein L25
OMBLIMKG_01020	tRNA	75				tRNA-Gln(ttg)
OMBLIMKG_01021	tRNA	75				tRNA-Gln(ttg)
OMBLIMKG_01022	tRNA	85				tRNA-Leu(tag)
OMBLIMKG_01023	tRNA	77				tRNA-Met(cat)
OMBLIMKG_01024	CDS	366				asp_kinases: aspartate kinase
OMBLIMKG_01025	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
OMBLIMKG_01026	CDS	828	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
OMBLIMKG_01027	CDS	1011	purR		COG1609	HTH-type transcriptional repressor PurR
OMBLIMKG_01028	CDS	2640	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
OMBLIMKG_01029	CDS	1413	ycjX		COG3106	putative protein YcjX
OMBLIMKG_01030	CDS	1695	sapA		COG4166	Peptide transport periplasmic protein SapA
OMBLIMKG_01031	CDS	966	sapB_1		COG4168	Putrescine export system permease protein SapB
OMBLIMKG_01032	CDS	888	sapC		COG4171	Peptide transport system permease protein SapC
OMBLIMKG_01033	CDS	1050	sapD		COG4170	Peptide transport system ATP-binding protein SapD
OMBLIMKG_01034	CDS	813	sapF		COG4167	Peptide transport system ATP-binding protein SapF
OMBLIMKG_01035	CDS	696				hypothetical protein
OMBLIMKG_01036	CDS	810	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
OMBLIMKG_01037	CDS	1002	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
OMBLIMKG_01038	CDS	96	cmk_2	2.7.4.25		Cytidylate kinase
OMBLIMKG_01039	CDS	1599	lldP		COG1620	L-lactate permease
OMBLIMKG_01040	CDS	2844			COG1629	putative TonB-dependent receptor
OMBLIMKG_01041	CDS	690	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
OMBLIMKG_01042	CDS	708				hypothetical protein
OMBLIMKG_01043	CDS	1728	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
OMBLIMKG_01044	CDS	690	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
OMBLIMKG_01045	CDS	747	prfB		COG1186	Peptide chain release factor RF2
OMBLIMKG_01046	CDS	1509	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
OMBLIMKG_01047	CDS	936	mdh	1.1.1.37	COG0039	Malate dehydrogenase
OMBLIMKG_01048	CDS	456	argR			Arginine repressor
OMBLIMKG_01049	CDS	891				Epimerase family protein
OMBLIMKG_01050	CDS	906	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
OMBLIMKG_01051	CDS	645	purF_2	2.4.2.14	COG0034	Amidophosphoribosyltransferase
OMBLIMKG_01052	CDS	492	cvpA		COG1286	Colicin V production protein
OMBLIMKG_01053	CDS	444				hypothetical protein
OMBLIMKG_01054	CDS	1206	ackA	2.7.2.1	COG0282	Acetate kinase
OMBLIMKG_01055	CDS	2136	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
OMBLIMKG_01056	CDS	504				hypothetical protein
OMBLIMKG_01057	CDS	945	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
OMBLIMKG_01058	CDS	972	cysB			HTH-type transcriptional regulator CysB
OMBLIMKG_01059	CDS	1074	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
OMBLIMKG_01060	CDS	624	yciO		COG0009	putative protein YciO
OMBLIMKG_01061	CDS	882	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
