locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFACCJHN_00673	CDS	1647	groL		COG0459	60 kDa chaperonin
HFACCJHN_00674	CDS	291	groS		COG0234	10 kDa chaperonin
HFACCJHN_00675	CDS	303	ureA	3.5.1.5		Urease subunit gamma
HFACCJHN_00676	CDS	306	ureB	3.5.1.5		Urease subunit beta
HFACCJHN_00677	CDS	1719	ureC	3.5.1.5		Urease subunit alpha
HFACCJHN_00678	CDS	558	ureE			Urease accessory protein UreE
HFACCJHN_00679	CDS	708	ureF		COG0830	Urease accessory protein UreF
HFACCJHN_00680	CDS	636	ureG		COG0378	Urease accessory protein UreG
HFACCJHN_00681	CDS	816	ureH		COG0829	Urease accessory protein UreH
HFACCJHN_00682	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
HFACCJHN_00683	CDS	1890	rpoD		COG0568	RNA polymerase sigma factor RpoD
HFACCJHN_00684	CDS	1782	dnaG	2.7.7.-	COG0358	DNA primase
HFACCJHN_00685	CDS	216	rpsU		COG0828	30S ribosomal protein S21
HFACCJHN_00686	CDS	1029	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
HFACCJHN_00687	CDS	582	tdk	2.7.1.21		Thymidine kinase
HFACCJHN_00688	CDS	1221	tyrP_1		COG0814	Tyrosine-specific transport protein
HFACCJHN_00689	CDS	261			COG1145	putative ferredoxin-like protein
HFACCJHN_00690	CDS	783				hypothetical protein
HFACCJHN_00691	CDS	1161	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
HFACCJHN_00692	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
HFACCJHN_00693	CDS	1041				heptsyl_trn_I: lipopolysaccharide heptosyltransferase I
HFACCJHN_00694	CDS	657				hypothetical protein
HFACCJHN_00695	CDS	1545				putative protein
HFACCJHN_00696	CDS	789	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
HFACCJHN_00697	CDS	1254	nupX		COG1972	Putative nucleoside permease NupX
HFACCJHN_00698	CDS	717	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
HFACCJHN_00699	CDS	429	rplK		COG0080	50S ribosomal protein L11
HFACCJHN_00700	CDS	690	rplA		COG0081	50S ribosomal protein L1
HFACCJHN_00701	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
HFACCJHN_00702	CDS	4251	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
HFACCJHN_00703	CDS	945	tehA		COG1275	Tellurite resistance protein TehA 
HFACCJHN_00704	CDS	720	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
HFACCJHN_00705	CDS	912	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
HFACCJHN_00706	CDS	489	rraA		COG0684	Regulator of ribonuclease activity A
HFACCJHN_00707	CDS	552				HI0507: family protein
HFACCJHN_00708	CDS	999	rbsR		COG1609	Ribose operon repressor
HFACCJHN_00709	CDS	921	rbsK	2.7.1.15	COG0524	Ribokinase
HFACCJHN_00710	CDS	879	rbsB		COG1879	Ribose import binding protein RbsB
HFACCJHN_00711	CDS	972	rbsC		COG1172	Ribose import permease protein RbsC
HFACCJHN_00712	CDS	1482	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
HFACCJHN_00713	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
HFACCJHN_00714	CDS	1443				hypothetical protein
HFACCJHN_00715	CDS	1296	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
HFACCJHN_00716	CDS	1053	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
HFACCJHN_00717	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
HFACCJHN_00718	CDS	528	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
HFACCJHN_00719	CDS	708	aphA	3.1.3.2	COG3700	Class B acid phosphatase
HFACCJHN_00720	CDS	504	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
HFACCJHN_00721	CDS	282	yqaA		COG1238	Inner membrane protein YqaA
HFACCJHN_00722	CDS	603	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
HFACCJHN_00723	CDS	378				hypothetical protein
HFACCJHN_00724	CDS	120				hypothetical protein
HFACCJHN_00725	CDS	612	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
HFACCJHN_00726	CDS	375				hypothetical protein
HFACCJHN_00727	CDS	789	atpB		COG0356	ATP synthase subunit a
HFACCJHN_00728	CDS	255	atpH_1			ATP synthase subunit c
HFACCJHN_00729	CDS	471	atpF		COG0711	ATP synthase subunit b
HFACCJHN_00730	CDS	534	atpH_2		COG0712	ATP synthase subunit delta
HFACCJHN_00731	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
HFACCJHN_00732	CDS	870	atpG		COG0224	ATP synthase gamma chain
HFACCJHN_00733	CDS	1374	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
HFACCJHN_00734	CDS	429	atpC		COG0355	ATP synthase epsilon chain
HFACCJHN_00735	CDS	1203	tyrP_2		COG0814	Tyrosine-specific transport protein
HFACCJHN_00736	CDS	666	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
HFACCJHN_00737	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
HFACCJHN_00738	CDS	750	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
HFACCJHN_00739	CDS	600	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
HFACCJHN_00740	CDS	1089	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
HFACCJHN_00741	CDS	1059	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
HFACCJHN_00742	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
HFACCJHN_00743	CDS	912	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
HFACCJHN_00744	CDS	147				hypothetical protein
HFACCJHN_00745	CDS	864				hypothetical protein
HFACCJHN_00746	CDS	843	ygfZ		COG0354	tRNA-modifying protein YgfZ
HFACCJHN_00747	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
HFACCJHN_00748	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
HFACCJHN_00749	CDS	1152	hemW		COG0635	Heme chaperone HemW
HFACCJHN_00750	CDS	2412	lon	3.4.21.53	COG0466	Lon protease
HFACCJHN_00751	CDS	876			COG2990	putative protein
HFACCJHN_00752	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
HFACCJHN_00753	CDS	540	pyrR			Bifunctional protein PyrR
HFACCJHN_00754	CDS	936	surA	5.2.1.8		Chaperone SurA
HFACCJHN_00755	CDS	510				IS3 family transposase ISHin1
HFACCJHN_00756	CDS	768				IS3 family transposase ISHin1
HFACCJHN_00757	CDS	1044	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
HFACCJHN_00758	CDS	660	tmk	2.7.4.9	COG0125	Thymidylate kinase
HFACCJHN_00759	CDS	1965				autotrans_barl: outer membrane autotransporter barrel domain protein
HFACCJHN_00760	CDS	1026	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
HFACCJHN_00761	CDS	783	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
HFACCJHN_00762	CDS	525				hypothetical protein
HFACCJHN_00763	CDS	1293				hypothetical protein
HFACCJHN_00764	CDS	531				hypothetical protein
HFACCJHN_00765	CDS	1500				PTS_HPr_family: phosphocarrier, HPr family
HFACCJHN_00766	CDS	942	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
HFACCJHN_00767	CDS	1671	fruA		COG1299	PTS system fructose-specific EIIB'BC component
HFACCJHN_00768	tRNA	86				tRNA-Leu(gag)
HFACCJHN_00769	CDS	342	secG		COG1314	Protein-export membrane protein SecG
HFACCJHN_00770	CDS	1956	topB	5.6.2.1	COG0550	DNA topoisomerase 3
HFACCJHN_00771	CDS	603	recR		COG0353	Recombination protein RecR
HFACCJHN_00772	CDS	330			COG0718	Nucleoid-associated protein
HFACCJHN_00773	CDS	846	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
HFACCJHN_00774	CDS	2595	mrcA		COG5009	Penicillin-binding protein 1A
HFACCJHN_00775	CDS	798				hypothetical protein
HFACCJHN_00776	CDS	507				hypothetical protein
HFACCJHN_00777	CDS	522				hypothetical protein
HFACCJHN_00778	CDS	414				hypothetical protein
HFACCJHN_00779	CDS	1338	pilQ			Type IV pilus biogenesis and competence protein PilQ
HFACCJHN_00780	CDS	687				comF: comF family protein
HFACCJHN_00781	CDS	597	nfuA		COG0316	Fe/S biogenesis protein NfuA
HFACCJHN_00782	CDS	795	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
HFACCJHN_00783	CDS	591			COG3068	putative protein
HFACCJHN_00784	CDS	273	hupA			DNA-binding protein HU-alpha
HFACCJHN_00785	CDS	1833	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
HFACCJHN_00786	CDS	534	dsbB		COG1495	Disulfide bond formation protein B
HFACCJHN_00787	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
HFACCJHN_00788	CDS	726	fadR		COG2186	Fatty acid metabolism regulator protein
HFACCJHN_00789	CDS	1368	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
HFACCJHN_00790	CDS	1056	yfiF	2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase YfiF
HFACCJHN_00791	CDS	699	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
HFACCJHN_00792	CDS	1335	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
HFACCJHN_00793	CDS	519				rimI: ribosomal-protein-alanine acetyltransferase
HFACCJHN_00794	CDS	300				hypothetical protein
HFACCJHN_00795	CDS	1383	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
HFACCJHN_00796	CDS	1305	yhjE_1			Inner membrane metabolite transport protein YhjE
HFACCJHN_00797	CDS	681	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
HFACCJHN_00798	CDS	810	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
HFACCJHN_00799	CDS	792	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
HFACCJHN_00800	CDS	663	piiC			Outer membrane protein P.IIC
HFACCJHN_00801	CDS	2808	rne	3.1.26.12		Ribonuclease E
HFACCJHN_00802	CDS	969	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
HFACCJHN_00803	CDS	276	hfq		COG1923	RNA-binding protein Hfq
HFACCJHN_00804	CDS	957	tyrR		COG3283	Transcriptional regulatory protein TyrR
HFACCJHN_00805	CDS	1422				hypothetical protein
HFACCJHN_00806	CDS	807	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
HFACCJHN_00807	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
HFACCJHN_00808	CDS	948	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
HFACCJHN_00809	CDS	105				hypothetical protein
HFACCJHN_00810	CDS	1302	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
HFACCJHN_00811	CDS	672	mutH		COG3066	DNA mismatch repair protein MutH
HFACCJHN_00812	CDS	540	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
HFACCJHN_00813	CDS	1368	ompP1			Outer membrane protein P1
HFACCJHN_00814	CDS	288				hypothetical protein
HFACCJHN_00815	CDS	825	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
HFACCJHN_00816	CDS	633	nudF	3.6.1.13		ADP-ribose pyrophosphatase
HFACCJHN_00817	CDS	1320	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
HFACCJHN_00818	CDS	1215		1.14.11.-	COG2850	putative ribosomal oxygenase
HFACCJHN_00819	CDS	309				hypothetical protein
HFACCJHN_00820	CDS	585	pth	3.1.1.29		Peptidyl-tRNA hydrolase
HFACCJHN_00821	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
HFACCJHN_00822	CDS	1881				hypothetical protein
HFACCJHN_00823	CDS	1143	rnd	3.1.13.5	COG0349	Ribonuclease D
HFACCJHN_00824	CDS	1689	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
HFACCJHN_00825	CDS	552	slp		COG3065	Outer membrane protein Slp
HFACCJHN_00826	CDS	711	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
HFACCJHN_00827	CDS	1923	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
HFACCJHN_00828	CDS	411	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
HFACCJHN_00829	CDS	687	tolQ_1		COG0811	Tol-Pal system protein TolQ
HFACCJHN_00830	CDS	420	tolR_1		COG0848	Tol-Pal system protein TolR
HFACCJHN_00831	CDS	1197				tolA_full: protein TolA
HFACCJHN_00832	CDS	1284	tolB		COG0823	Tol-Pal system protein TolB
HFACCJHN_00833	CDS	462	pal		COG2885	Peptidoglycan-associated lipoprotein
HFACCJHN_00834	tRNA	76				tRNA-Lys(ttt)
HFACCJHN_00835	tRNA	76				tRNA-Lys(ctt)
HFACCJHN_00836	CDS	1026	xerC_3			Tyrosine recombinase XerC
HFACCJHN_00837	CDS	438				hypothetical protein
HFACCJHN_00838	CDS	270				hypothetical protein
HFACCJHN_00839	CDS	171				hypothetical protein
HFACCJHN_00840	CDS	534				hypothetical protein
HFACCJHN_00841	CDS	417				hypothetical protein
HFACCJHN_00842	CDS	351				dcm: DNA (cytosine-5-)-methyltransferase
HFACCJHN_00843	CDS	723				dcm: DNA (cytosine-5-)-methyltransferase
HFACCJHN_00844	CDS	360				hypothetical protein
HFACCJHN_00845	CDS	237				hypothetical protein
HFACCJHN_00846	CDS	570				hypothetical protein
HFACCJHN_00847	CDS	144				hypothetical protein
HFACCJHN_00848	CDS	1104				hypothetical protein
HFACCJHN_00849	CDS	435	ssb_1		COG0629	Single-stranded DNA-binding protein
HFACCJHN_00850	CDS	651				hypothetical protein
HFACCJHN_00851	CDS	951				rect: recombinase, phage RecT family
HFACCJHN_00852	CDS	294				hypothetical protein
HFACCJHN_00853	CDS	348				hypothetical protein
HFACCJHN_00854	CDS	738	dpnA	2.1.1.72		Modification methylase DpnIIB
HFACCJHN_00855	CDS	1032				hypothetical protein
HFACCJHN_00856	CDS	252				hypothetical protein
HFACCJHN_00857	CDS	312				hypothetical protein
HFACCJHN_00858	CDS	186				hypothetical protein
HFACCJHN_00859	CDS	891				hypothetical protein
HFACCJHN_00860	CDS	519				hypothetical protein
HFACCJHN_00861	CDS	366				hypothetical protein
HFACCJHN_00862	CDS	588				hypothetical protein
HFACCJHN_00863	CDS	93				hypothetical protein
HFACCJHN_00864	CDS	417				hypothetical protein
HFACCJHN_00865	CDS	225				hypothetical protein
HFACCJHN_00866	CDS	642				hypothetical protein
HFACCJHN_00867	CDS	768				hypothetical protein
HFACCJHN_00868	CDS	234				hypothetical protein
HFACCJHN_00869	CDS	453				hypothetical protein
HFACCJHN_00870	CDS	207				hypothetical protein
HFACCJHN_00871	CDS	969				hypothetical protein
HFACCJHN_00872	CDS	162				hypothetical protein
HFACCJHN_00873	CDS	327				hypothetical protein
HFACCJHN_00874	CDS	405				hypothetical protein
HFACCJHN_00875	CDS	390				hypothetical protein
HFACCJHN_00876	CDS	1359				hypothetical protein
HFACCJHN_00877	CDS	222				hypothetical protein
HFACCJHN_00878	CDS	369				hypothetical protein
HFACCJHN_00879	CDS	1350			COG1783	putative protein
HFACCJHN_00880	CDS	1317				phge_rel_HI1409: phage-associated protein
HFACCJHN_00881	CDS	1260				phageSPP1_gp7: phage head morphogenesis protein, SPP1 gp7 family
HFACCJHN_00882	CDS	1074				hypothetical protein
HFACCJHN_00883	CDS	420				hypothetical protein
HFACCJHN_00884	CDS	948				hypothetical protein
HFACCJHN_00885	CDS	189				hypothetical protein
HFACCJHN_00886	CDS	351				hypothetical protein
HFACCJHN_00887	CDS	459				hypothetical protein
HFACCJHN_00888	CDS	360				hypothetical protein
HFACCJHN_00889	CDS	510				hypothetical protein
HFACCJHN_00890	CDS	1074				hypothetical protein
HFACCJHN_00891	CDS	426				hypothetical protein
HFACCJHN_00892	CDS	483				hypothetical protein
HFACCJHN_00893	CDS	153				hypothetical protein
HFACCJHN_00894	CDS	2418				tape_meas_nterm: tape measure domain protein
HFACCJHN_00895	CDS	597				hypothetical protein
HFACCJHN_00896	CDS	582				hypothetical protein
HFACCJHN_00897	CDS	315				hypothetical protein
HFACCJHN_00898	CDS	963				hypothetical protein
HFACCJHN_00899	CDS	672				phage_P2_V: phage baseplate assembly protein V
HFACCJHN_00900	CDS	366				hypothetical protein
HFACCJHN_00901	CDS	1437				hypothetical protein
HFACCJHN_00902	CDS	615				hypothetical protein
HFACCJHN_00903	CDS	2370				hypothetical protein
HFACCJHN_00904	CDS	603				hypothetical protein
HFACCJHN_00905	CDS	459				hypothetical protein
HFACCJHN_00906	CDS	726		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
HFACCJHN_00907	CDS	453	iscR		COG1959	HTH-type transcriptional regulator IscR
HFACCJHN_00908	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
HFACCJHN_00909	CDS	384	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
HFACCJHN_00910	CDS	324	iscA		COG0316	Iron-binding protein IscA
HFACCJHN_00911	CDS	525	hscB		COG1076	Co-chaperone protein HscB
HFACCJHN_00912	CDS	687				hypothetical protein
HFACCJHN_00913	CDS	1860	hscA		COG0443	Chaperone protein HscA
HFACCJHN_00914	CDS	342	fdx		COG0633	2Fe-2S ferredoxin
HFACCJHN_00915	CDS	195	iscX		COG2975	Protein IscX
HFACCJHN_00916	CDS	615				hypothetical protein
HFACCJHN_00917	CDS	1272	hisS_2	6.1.1.21	COG0124	Histidine--tRNA ligase
HFACCJHN_00918	CDS	1107	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
HFACCJHN_00919	CDS	912	rodZ		COG1426	Cytoskeleton protein RodZ
HFACCJHN_00920	CDS	540				type_IV_pilW: type IV pilus biogenesis/stability protein PilW
HFACCJHN_00921	CDS	1152	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
HFACCJHN_00922	CDS	879				hypothetical protein
HFACCJHN_00923	CDS	882			COG0803	putative periplasmic iron-binding protein
HFACCJHN_00924	CDS	921	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HFACCJHN_00925	CDS	849	mntB_1			Manganese transport system membrane protein MntB
HFACCJHN_00926	CDS	816	mntB_2			Manganese transport system membrane protein MntB
HFACCJHN_00927	CDS	648	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
HFACCJHN_00928	CDS	945			COG0715	Putative thiamine biosynthesis protein
HFACCJHN_00929	CDS	738	ribX			Riboflavin transport system permease protein RibX
HFACCJHN_00930	CDS	723	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
HFACCJHN_00931	CDS	969				hypothetical protein
HFACCJHN_00932	CDS	1017	lnpD	5.1.3.2		UDP-glucose 4-epimerase
HFACCJHN_00933	CDS	1278	ampG		COG0477	Anhydromuropeptide permease
HFACCJHN_00934	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
HFACCJHN_00935	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
HFACCJHN_00936	CDS	444	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
HFACCJHN_00937	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
HFACCJHN_00938	CDS	834	napF_1			Ferredoxin-type protein NapF
HFACCJHN_00939	CDS	2484	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
HFACCJHN_00940	CDS	282	napD		COG3062	Chaperone NapD
HFACCJHN_00941	CDS	531	napF_2		COG1145	Ferredoxin-type protein NapF
HFACCJHN_00942	CDS	345			COG3171	putative protein
HFACCJHN_00943	CDS	741	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
HFACCJHN_00944	CDS	2193	priA	3.6.4.-	COG1198	Primosomal protein N'
HFACCJHN_00945	CDS	1047	tqsA		COG0628	AI-2 transport protein TqsA
HFACCJHN_00946	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II 1
HFACCJHN_00947	CDS	594	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
HFACCJHN_00948	CDS	357	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
HFACCJHN_00949	CDS	2232	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
HFACCJHN_00950	CDS	1317	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
HFACCJHN_00951	CDS	270				hypothetical protein
HFACCJHN_00952	CDS	330	pemK	3.1.-.-		Endoribonuclease PemK
HFACCJHN_00953	CDS	1119				F17a-G fimbrial adhesin
HFACCJHN_00954	CDS	2520	htrE_2		COG3188	Outer membrane usher protein HtrE
HFACCJHN_00955	CDS	696	yadV_2			putative fimbrial chaperone YadV
HFACCJHN_00956	CDS	609	hifA_1			Major fimbrial subunit
HFACCJHN_00957	CDS	711	recO		COG1381	DNA repair protein RecO
HFACCJHN_00958	CDS	405				hypothetical protein
HFACCJHN_00959	CDS	1323	oapA		COG3061	Opacity-associated protein OapA
HFACCJHN_00960	CDS	1017	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
HFACCJHN_00961	CDS	567	efp		COG0231	Elongation factor P
HFACCJHN_00962	tRNA	90				tRNA-Ser(tga)
HFACCJHN_00963	CDS	588				hypothetical protein
HFACCJHN_00964	CDS	1353				hypothetical protein
HFACCJHN_00965	CDS	690	rnt	3.1.13.-	COG0847	Ribonuclease T
HFACCJHN_00966	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
HFACCJHN_00967	CDS	726	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
HFACCJHN_00968	CDS	519				hypothetical protein
HFACCJHN_00969	CDS	1767	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
HFACCJHN_00970	CDS	477	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
HFACCJHN_00971	CDS	741			COG0217	putative transcriptional regulatory protein
HFACCJHN_00972	CDS	573	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
HFACCJHN_00973	CDS	615	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
HFACCJHN_00974	CDS	1008	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
HFACCJHN_00975	CDS	288				hypothetical protein
HFACCJHN_00976	CDS	894	xerD		COG4974	Tyrosine recombinase XerD
HFACCJHN_00977	CDS	1167	hcaT			putative 3-phenylpropionic acid transporter
HFACCJHN_00978	CDS	816	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
HFACCJHN_00979	CDS	909	rdgC		COG2974	Recombination-associated protein RdgC
HFACCJHN_00980	CDS	420	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
HFACCJHN_00981	CDS	561				hypothetical protein
HFACCJHN_00982	CDS	738	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
HFACCJHN_00983	CDS	1530	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
HFACCJHN_00984	CDS	900	corC		COG4535	Magnesium and cobalt efflux protein CorC
HFACCJHN_00985	CDS	561	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
HFACCJHN_00986	CDS	450				hypothetical protein
HFACCJHN_00987	CDS	1395	epsE		COG2804	Type II secretion system protein E
HFACCJHN_00988	CDS	1218	gspF		COG1459	Putative type II secretion system protein F
HFACCJHN_00989	CDS	693				hypothetical protein
HFACCJHN_00990	CDS	1263	rho	3.6.4.-	COG1158	Transcription termination factor Rho
HFACCJHN_00991	CDS	318	metJ		COG3060	Met repressor
HFACCJHN_00992	CDS	387	hmrR			HTH-type transcriptional regulator HmrR
HFACCJHN_00993	CDS	207			COG2608	putative protein
HFACCJHN_00994	CDS	207			COG2608	putative protein
HFACCJHN_00995	CDS	2169	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
HFACCJHN_00996	CDS	1239	sdaC		COG0814	Serine transporter
HFACCJHN_00997	CDS	1368	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
HFACCJHN_00998	CDS	1257	mtr			Tryptophan-specific transport protein
HFACCJHN_00999	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
HFACCJHN_01000	CDS	1272	menF_1	5.4.4.2	COG1169	Isochorismate synthase MenF
HFACCJHN_01001	CDS	1707	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
HFACCJHN_01002	CDS	744	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
HFACCJHN_01003	CDS	1317	yhjE_2			Inner membrane metabolite transport protein YhjE
HFACCJHN_01004	CDS	759	udp	2.4.2.3	COG2820	Uridine phosphorylase
HFACCJHN_01005	CDS	663				hypothetical protein
HFACCJHN_01006	CDS	483				hypothetical protein
HFACCJHN_01007	CDS	810				hypothetical protein
HFACCJHN_01008	CDS	1656				hypothetical protein
HFACCJHN_01009	tRNA	76				tRNA-Val(tac)
HFACCJHN_01010	tRNA	76				tRNA-Val(tac)
HFACCJHN_01011	tRNA	76				tRNA-Val(tac)
HFACCJHN_01012	tRNA	76				tRNA-Val(tac)
HFACCJHN_01013	CDS	1443	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
HFACCJHN_01014	tRNA	76				tRNA-Ala(ggc)
HFACCJHN_01015	CDS	717	rph	2.7.7.56		Ribonuclease PH
HFACCJHN_01016	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
HFACCJHN_01017	CDS	867	djlA		COG1076	Co-chaperone protein DjlA
HFACCJHN_01018	CDS	933	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
HFACCJHN_01019	CDS	846	rpoH		COG0568	RNA polymerase sigma factor RpoH
HFACCJHN_01020	CDS	312				hypothetical protein
HFACCJHN_01021	CDS	1026	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
HFACCJHN_01022	CDS	1704	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
HFACCJHN_01023	CDS	600	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
HFACCJHN_01024	CDS	357	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
HFACCJHN_01025	CDS	2760	hxuA		COG3210	Heme/hemopexin-binding protein
HFACCJHN_01026	CDS	1698	hxuB		COG2831	Heme/hemopexin transporter protein HuxB
