locus_tag	ftype	length_bp	gene	EC_number	COG	product
EJFNJEFF_00669	CDS	1056	mreC		COG1792	Cell shape-determining protein MreC
EJFNJEFF_00670	CDS	1074	mreB		COG1077	Cell shape-determining protein MreB
EJFNJEFF_00671	CDS	1779	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
EJFNJEFF_00672	CDS	1656	aspT			Aspartate/alanine antiporter
EJFNJEFF_00673	CDS	309	rsfS		COG0799	Ribosomal silencing factor RsfS
EJFNJEFF_00674	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
EJFNJEFF_00675	CDS	1956	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
EJFNJEFF_00676	CDS	1116	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
EJFNJEFF_00677	CDS	864	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
EJFNJEFF_00678	CDS	1182	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
EJFNJEFF_00679	CDS	279				hypothetical protein
EJFNJEFF_00680	CDS	639	lipB	2.3.1.181	COG0321	Octanoyltransferase
EJFNJEFF_00681	CDS	963	lipA	2.8.1.8	COG0320	Lipoyl synthase
EJFNJEFF_00682	CDS	1008	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
EJFNJEFF_00683	CDS	288	citD		COG3052	Citrate lyase acyl carrier protein
EJFNJEFF_00684	CDS	876	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
EJFNJEFF_00685	CDS	1503	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
EJFNJEFF_00686	CDS	1398	citG	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
EJFNJEFF_00687	CDS	1440	ybhI		COG0471	Inner membrane protein YbhI
EJFNJEFF_00688	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
EJFNJEFF_00689	CDS	660	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
EJFNJEFF_00690	CDS	384	grcA		COG3445	Autonomous glycyl radical cofactor
EJFNJEFF_00691	CDS	1797	lepA	3.6.5.-	COG0481	Elongation factor 4
EJFNJEFF_00692	CDS	1050	lepB	3.4.21.89	COG0681	Signal peptidase I
EJFNJEFF_00693	CDS	684	rnc	3.1.26.3	COG0571	Ribonuclease 3
EJFNJEFF_00694	CDS	909	era		COG1159	GTPase Era
EJFNJEFF_00695	CDS	993	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
EJFNJEFF_00696	CDS	405	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
EJFNJEFF_00697	CDS	468	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
EJFNJEFF_00698	CDS	909	fdhE		COG3058	Protein FdhE
EJFNJEFF_00699	CDS	720	fdnI		COG2864	Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
EJFNJEFF_00700	CDS	939	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
EJFNJEFF_00701	CDS	2427	fdnG_1	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
EJFNJEFF_00702	CDS	612	fdnG_2	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
EJFNJEFF_00703	CDS	813	fdhD		COG1526	Sulfur carrier protein FdhD
EJFNJEFF_00704	CDS	465	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
EJFNJEFF_00705	CDS	786		3.1.3.-	COG0561	Putative phosphatase
EJFNJEFF_00706	CDS	1800		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
EJFNJEFF_00707	CDS	1020	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
EJFNJEFF_00708	CDS	627	gmk	2.7.4.8	COG0194	Guanylate kinase
EJFNJEFF_00709	CDS	267	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
EJFNJEFF_00710	CDS	2115	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
EJFNJEFF_00711	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
EJFNJEFF_00712	CDS	810	murI	5.1.1.3	COG0796	Glutamate racemase
EJFNJEFF_00713	CDS	1146	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
EJFNJEFF_00714	rRNA	1536				16S ribosomal RNA
EJFNJEFF_00715	tRNA	77				tRNA-Ile(gat)
EJFNJEFF_00716	tRNA	76				tRNA-Ala(tgc)
EJFNJEFF_00717	rRNA	3110				23S ribosomal RNA
EJFNJEFF_00718	rRNA	110				5S ribosomal RNA
EJFNJEFF_00719	CDS	228				hypothetical protein
EJFNJEFF_00720	CDS	501				hypothetical protein
EJFNJEFF_00721	CDS	930	metR			HTH-type transcriptional regulator MetR
EJFNJEFF_00722	CDS	735				azlC: azaleucine resistance protein AzlC
EJFNJEFF_00723	CDS	330				hypothetical protein
EJFNJEFF_00724	CDS	234				hypothetical protein
EJFNJEFF_00725	CDS	1584	prfC		COG4108	Peptide chain release factor RF3
EJFNJEFF_00726	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
EJFNJEFF_00727	CDS	1980	rnb	3.1.13.1	COG4776	Exoribonuclease 2
EJFNJEFF_00728	CDS	3291				hypothetical protein
EJFNJEFF_00729	CDS	642	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
EJFNJEFF_00730	CDS	930	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
EJFNJEFF_00731	CDS	738	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
EJFNJEFF_00732	CDS	1194	mntH			Divalent metal cation transporter MntH
EJFNJEFF_00733	CDS	1335	argG	6.3.4.5	COG0137	Argininosuccinate synthase
EJFNJEFF_00734	CDS	873	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
EJFNJEFF_00735	CDS	2346	mrcB		COG0744	Penicillin-binding protein 1B
EJFNJEFF_00736	CDS	399				hypothetical protein
EJFNJEFF_00737	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
EJFNJEFF_00738	CDS	807	map	3.4.11.18	COG0024	Methionine aminopeptidase
EJFNJEFF_00739	CDS	2592	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
EJFNJEFF_00740	CDS	1068	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
EJFNJEFF_00741	tRNA	76				tRNA-Gly(gcc)
EJFNJEFF_00742	tRNA	76				tRNA-Gly(gcc)
EJFNJEFF_00743	CDS	549	orn	3.1.-.-	COG1949	Oligoribonuclease
EJFNJEFF_00744	CDS	1041	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
EJFNJEFF_00745	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
EJFNJEFF_00746	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
EJFNJEFF_00747	CDS	501	crr		COG2190	PTS system glucose-specific EIIA component
EJFNJEFF_00748	CDS	213				hypothetical protein
EJFNJEFF_00749	CDS	366			COG3111	putative protein
EJFNJEFF_00750	CDS	666	qseB			Transcriptional regulatory protein QseB
EJFNJEFF_00751	CDS	1356	qseC	2.7.13.3		Sensor protein QseC
EJFNJEFF_00752	CDS	1938	betS			Glycine betaine/proline betaine transporter BetS
EJFNJEFF_00753	CDS	1476	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
EJFNJEFF_00754	CDS	1104	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
EJFNJEFF_00755	CDS	1077	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
EJFNJEFF_00756	CDS	2271	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
EJFNJEFF_00757	CDS	744				hypothetical protein
EJFNJEFF_00758	CDS	1206				hypothetical protein
EJFNJEFF_00759	CDS	915	lst	2.4.99.-		CMP-N-acetylneuraminate:beta-galactoside alpha-2,3-sialyltransferase
EJFNJEFF_00760	CDS	1062	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
EJFNJEFF_00761	CDS	774				hypothetical protein
EJFNJEFF_00762	CDS	882				glyco_like_mftF: transferase 2, rSAM/selenodomain-associated
EJFNJEFF_00763	CDS	804	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
EJFNJEFF_00764	CDS	768	modE		COG2005	DNA-binding transcriptional dual regulator ModE
EJFNJEFF_00765	CDS	765	modA		COG0725	Molybdate-binding protein ModA
EJFNJEFF_00766	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
EJFNJEFF_00767	CDS	1056	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EJFNJEFF_00768	CDS	1374				hypothetical protein
EJFNJEFF_00769	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
EJFNJEFF_00770	CDS	711	rnfE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
EJFNJEFF_00771	CDS	624	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
EJFNJEFF_00772	CDS	1077	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
EJFNJEFF_00773	CDS	2292	rsxC	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
EJFNJEFF_00774	CDS	582	rnfB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
EJFNJEFF_00775	CDS	579	rsxA	7.-.-.-	COG4657	Ion-translocating oxidoreductase complex subunit A
EJFNJEFF_00776	CDS	1062	sohB	3.4.21.-	COG0616	putative protease SohB
EJFNJEFF_00777	CDS	666				hypothetical protein
EJFNJEFF_00778	CDS	2136	yccS		COG1289	Inner membrane protein YccS
EJFNJEFF_00779	CDS	543		3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
EJFNJEFF_00780	CDS	936	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
EJFNJEFF_00781	CDS	672	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
EJFNJEFF_00782	CDS	1014	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
EJFNJEFF_00783	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
EJFNJEFF_00784	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
EJFNJEFF_00785	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
EJFNJEFF_00786	CDS	2646			COG3008	putative protein
EJFNJEFF_00787	CDS	1083	yebS		COG2995	Intermembrane transport protein YebS
EJFNJEFF_00788	CDS	132				hypothetical protein
EJFNJEFF_00789	CDS	639	proQ		COG3109	RNA chaperone ProQ
EJFNJEFF_00790	CDS	2082	prc	3.4.21.102	COG0793	Tail-specific protease
EJFNJEFF_00791	CDS	1470				hypothetical protein
EJFNJEFF_00792	CDS	561				hypothetical protein
EJFNJEFF_00793	CDS	756	yjjV_2	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
EJFNJEFF_00794	CDS	639	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
EJFNJEFF_00795	CDS	2808	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
EJFNJEFF_00796	CDS	1230	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
EJFNJEFF_00797	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
EJFNJEFF_00798	CDS	2271	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
EJFNJEFF_00799	CDS	582				hypothetical protein
EJFNJEFF_00800	CDS	585	gmhA_1	5.3.1.28	COG0279	Phosphoheptose isomerase
EJFNJEFF_00801	CDS	360				TIGR00252: family protein
EJFNJEFF_00802	CDS	1728	lpoA		COG3107	Penicillin-binding protein activator LpoA
EJFNJEFF_00803	CDS	852	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
EJFNJEFF_00804	CDS	1449	tldD	3.4.-.-	COG0312	Metalloprotease TldD
EJFNJEFF_00805	CDS	552	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
EJFNJEFF_00806	CDS	273				hypothetical protein
EJFNJEFF_00807	CDS	1695	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
EJFNJEFF_00808	CDS	579	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
EJFNJEFF_00809	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
EJFNJEFF_00810	CDS	729	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
EJFNJEFF_00811	CDS	1650	rpsA		COG0539	30S ribosomal protein S1
EJFNJEFF_00812	CDS	285	ihfB		COG0776	Integration host factor subunit beta
EJFNJEFF_00813	CDS	294	lapA		COG3771	Lipopolysaccharide assembly protein A
EJFNJEFF_00814	CDS	1191	lapB		COG2956	Lipopolysaccharide assembly protein B
EJFNJEFF_00815	CDS	693	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
EJFNJEFF_00816	CDS	321	yciH		COG0023	putative protein YciH
EJFNJEFF_00817	CDS	696	hda		COG0593	DnaA regulatory inactivator Hda
EJFNJEFF_00818	CDS	1245	pyrP			Uracil permease
EJFNJEFF_00819	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
EJFNJEFF_00820	CDS	2067	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
EJFNJEFF_00821	CDS	543	apt	2.4.2.7		Adenine phosphoribosyltransferase
EJFNJEFF_00822	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
EJFNJEFF_00823	CDS	1668	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
EJFNJEFF_00824	CDS	2661	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
EJFNJEFF_00825	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
EJFNJEFF_00826	CDS	1443	ydgA		COG5339	Protein YdgA
EJFNJEFF_00827	CDS	1908	dnaK		COG0443	Chaperone protein DnaK
EJFNJEFF_00828	CDS	1149	dnaJ		COG0484	Chaperone protein DnaJ
EJFNJEFF_00829	CDS	1254	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
EJFNJEFF_00830	CDS	663				hypothetical protein
EJFNJEFF_00831	CDS	831				hypothetical protein
EJFNJEFF_00832	CDS	1197	bcr			Bicyclomycin resistance protein
EJFNJEFF_00833	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
EJFNJEFF_00834	CDS	621				hypothetical protein
EJFNJEFF_00835	CDS	2271	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
EJFNJEFF_00836	CDS	1944	mdoB	2.7.8.20		Phosphoglycerol transferase I
EJFNJEFF_00837	CDS	2040	uvrB		COG0556	UvrABC system protein B
EJFNJEFF_00838	tRNA	76				tRNA-Asn(gtt)
EJFNJEFF_00839	CDS	969				hypothetical protein
EJFNJEFF_00840	CDS	621				hypothetical protein
EJFNJEFF_00841	CDS	306	higB-1		COG3549	Toxin HigB-1
EJFNJEFF_00842	CDS	324	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
EJFNJEFF_00843	CDS	1671	ettA		COG0488	Energy-dependent translational throttle protein EttA
EJFNJEFF_00844	CDS	342				hypothetical protein
EJFNJEFF_00845	CDS	1974	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
EJFNJEFF_00846	CDS	174				hypothetical protein
EJFNJEFF_00847	CDS	3441	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
EJFNJEFF_00848	CDS	1392	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
EJFNJEFF_00849	CDS	891	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
EJFNJEFF_00850	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
EJFNJEFF_00851	CDS	669				hypothetical protein
EJFNJEFF_00852	CDS	1077	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
EJFNJEFF_00853	CDS	2643	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
EJFNJEFF_00854	CDS	1764	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
EJFNJEFF_00855	CDS	258				hypothetical protein
EJFNJEFF_00856	CDS	807				BchM-ChlM: magnesium protoporphyrin O-methyltransferase
EJFNJEFF_00857	CDS	717	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
EJFNJEFF_00858	CDS	861	tehB	2.1.1.-		putative S-adenosyl-L-methionine-dependent methyltransferase TehB
EJFNJEFF_00859	CDS	2049	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
EJFNJEFF_00860	CDS	1113	apbC		COG0489	Iron-sulfur cluster carrier protein
EJFNJEFF_00861	CDS	663		1.-.-.-	COG0778	Putative NAD(P)H nitroreductase
EJFNJEFF_00862	CDS	675	neuA	2.7.7.43	COG1083	N-acylneuraminate cytidylyltransferase
EJFNJEFF_00863	tmRNA	366	ssrA			transfer-messenger RNA, SsrA
EJFNJEFF_00864	tRNA	77				tRNA-Met(cat)
EJFNJEFF_00865	CDS	456	rimP		COG0779	Ribosome maturation factor RimP
EJFNJEFF_00866	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
EJFNJEFF_00867	CDS	2490	infB		COG0532	Translation initiation factor IF-2
EJFNJEFF_00868	CDS	3183				hsdR: type I site-specific deoxyribonuclease, HsdR family
EJFNJEFF_00869	CDS	639				hypothetical protein
EJFNJEFF_00870	CDS	1314				hypothetical protein
EJFNJEFF_00871	CDS	1332				hsdM: type I restriction-modification system, M subunit
EJFNJEFF_00872	CDS	387	rbfA		COG0858	Ribosome-binding factor A
EJFNJEFF_00873	CDS	921	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
EJFNJEFF_00874	CDS	1125	tyrA		COG0287	T-protein
EJFNJEFF_00875	CDS	840	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
EJFNJEFF_00876	CDS	786				hypothetical protein
EJFNJEFF_00877	CDS	381	csdE		COG2166	Sulfur acceptor protein CsdE
EJFNJEFF_00878	CDS	1200	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
EJFNJEFF_00879	CDS	495				hypothetical protein
EJFNJEFF_00880	CDS	423				hypothetical protein
EJFNJEFF_00881	CDS	696	yohK		COG1346	Inner membrane protein YohK
EJFNJEFF_00882	CDS	1386	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
EJFNJEFF_00883	CDS	1944	uup_1		COG0488	ABC transporter ATP-binding protein uup
EJFNJEFF_00884	CDS	690	can	4.2.1.1	COG0288	Carbonic anhydrase 2
EJFNJEFF_00885	CDS	1404	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
EJFNJEFF_00886	CDS	474	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
EJFNJEFF_00887	CDS	435	nusB		COG0781	Transcription antitermination protein NusB
EJFNJEFF_00888	CDS	987	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
EJFNJEFF_00889	CDS	492	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
EJFNJEFF_00890	CDS	630	rhtC		COG1280	Threonine efflux protein
EJFNJEFF_00891	CDS	813	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
EJFNJEFF_00892	CDS	249	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
EJFNJEFF_00893	CDS	741				hypothetical protein
EJFNJEFF_00894	CDS	990	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
EJFNJEFF_00895	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
EJFNJEFF_00896	CDS	291	ihfA		COG0776	Integration host factor subunit alpha
EJFNJEFF_00897	CDS	486				hypothetical protein
EJFNJEFF_00898	CDS	954				hypothetical protein
EJFNJEFF_00899	CDS	456				hypothetical protein
EJFNJEFF_00900	CDS	711	SIRT5	2.3.1.286		NAD-dependent protein deacylase sirtuin-5, mitochondrial
EJFNJEFF_00901	CDS	999				hypothetical protein
EJFNJEFF_00902	CDS	201	ftsK		COG1674	DNA translocase FtsK
EJFNJEFF_00903	CDS	825	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
EJFNJEFF_00904	CDS	762	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
EJFNJEFF_00905	CDS	1311				hypothetical protein
EJFNJEFF_00906	CDS	2019				hypothetical protein
EJFNJEFF_00907	CDS	2052	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
EJFNJEFF_00908	CDS	438				Bifunctional sulfatase/alpha-L-rhamnosidase
EJFNJEFF_00909	CDS	813	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
EJFNJEFF_00910	CDS	408	infC		COG0290	Translation initiation factor IF-3
EJFNJEFF_00911	CDS	270				rpmI_bact: ribosomal protein bL35
EJFNJEFF_00912	CDS	354	rplT		COG0292	50S ribosomal protein L20
EJFNJEFF_00913	CDS	3636	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
EJFNJEFF_00914	CDS	1923	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
EJFNJEFF_00915	CDS	447	matP		COG3120	Macrodomain Ter protein
EJFNJEFF_00916	CDS	1776				lon_rel: putative ATP-dependent protease
EJFNJEFF_00917	CDS	534	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
EJFNJEFF_00918	CDS	726				hypothetical protein
EJFNJEFF_00919	CDS	138				hypothetical protein
EJFNJEFF_00920	CDS	270	rpsO		COG0184	30S ribosomal protein S15
EJFNJEFF_00921	CDS	1440	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
EJFNJEFF_00922	CDS	477	greA		COG0782	Transcription elongation factor GreA
EJFNJEFF_00923	CDS	300			COG1534	RNA-binding protein
EJFNJEFF_00924	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
EJFNJEFF_00925	CDS	1908	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
EJFNJEFF_00926	CDS	828	folP	2.5.1.15	COG0294	Dihydropteroate synthase
EJFNJEFF_00927	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
EJFNJEFF_00928	CDS	495	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
EJFNJEFF_00929	CDS	543				hypothetical protein
EJFNJEFF_00930	CDS	1365	tdeA		COG1538	Toxin and drug export protein A
EJFNJEFF_00931	CDS	546	ylaC			RNA polymerase sigma factor YlaC
EJFNJEFF_00932	CDS	198				hypothetical protein
EJFNJEFF_00933	CDS	384				hypothetical protein
EJFNJEFF_00934	CDS	534			COG3637	putative protein
EJFNJEFF_00935	CDS	507				hypothetical protein
EJFNJEFF_00936	CDS	1062	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
EJFNJEFF_00937	CDS	642	dipZ		COG0785	Protein DipZ
EJFNJEFF_00938	CDS	471			COG0526	putative protein
EJFNJEFF_00939	CDS	324				hypothetical protein
EJFNJEFF_00940	CDS	732	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
EJFNJEFF_00941	CDS	1212	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
EJFNJEFF_00942	CDS	657	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
EJFNJEFF_00943	CDS	267	ycgL		COG3100	Protein YcgL
EJFNJEFF_00944	CDS	729	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
EJFNJEFF_00945	CDS	879	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
EJFNJEFF_00946	CDS	429	rplM		COG0102	50S ribosomal protein L13
EJFNJEFF_00947	CDS	393	rpsI		COG0103	30S ribosomal protein S9
EJFNJEFF_00948	CDS	639	sspA		COG0625	Stringent starvation protein A 
EJFNJEFF_00949	CDS	453	sspB		COG2969	Stringent starvation protein B 
EJFNJEFF_00950	CDS	1878	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
EJFNJEFF_00951	CDS	891	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
EJFNJEFF_00952	CDS	255	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
EJFNJEFF_00953	CDS	1458	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
EJFNJEFF_00954	CDS	321				hypothetical protein
EJFNJEFF_00955	CDS	720	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
EJFNJEFF_00956	CDS	159				hypothetical protein
EJFNJEFF_00957	CDS	219	cspD		COG1278	Cold shock-like protein CspD
EJFNJEFF_00958	CDS	477	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
EJFNJEFF_00959	CDS	954	usg		COG0136	USG-1 protein
EJFNJEFF_00960	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
EJFNJEFF_00961	CDS	1197	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
EJFNJEFF_00962	CDS	267	sdh	1.1.1.276		Serine 3-dehydrogenase
EJFNJEFF_00963	CDS	1035	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
EJFNJEFF_00964	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
EJFNJEFF_00965	CDS	837			COG5266	putative protein
EJFNJEFF_00966	CDS	930	uspE		COG0589	Universal stress protein E 
EJFNJEFF_00967	CDS	774	fnr		COG0664	Anaerobic regulatory protein
EJFNJEFF_00968	CDS	93				hypothetical protein
EJFNJEFF_00969	tRNA	86				tRNA-Leu(caa)
EJFNJEFF_00970	CDS	204				hypothetical protein
EJFNJEFF_00971	CDS	120				hypothetical protein
EJFNJEFF_00972	CDS	252				hypothetical protein
EJFNJEFF_00973	CDS	1272				hypothetical protein
EJFNJEFF_00974	CDS	204				hypothetical protein
EJFNJEFF_00975	CDS	159				hypothetical protein
EJFNJEFF_00976	CDS	222				hypothetical protein
EJFNJEFF_00977	CDS	171				hypothetical protein
EJFNJEFF_00978	CDS	432				hypothetical protein
EJFNJEFF_00979	CDS	336				hypothetical protein
EJFNJEFF_00980	CDS	1080				hypothetical protein
EJFNJEFF_00981	CDS	699	prtR_1		COG2932	HTH-type transcriptional regulator PrtR
EJFNJEFF_00982	CDS	189				hypothetical protein
EJFNJEFF_00983	CDS	441				hypothetical protein
