locus_tag	ftype	length_bp	gene	EC_number	COG	product
DJPMMEHC_00641	CDS	1560	opgE_2	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
DJPMMEHC_00642	CDS	516	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
DJPMMEHC_00643	CDS	945	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
DJPMMEHC_00644	CDS	348			COG1555	putative protein
DJPMMEHC_00645	CDS	999	thiB		COG4143	Thiamine-binding periplasmic protein
DJPMMEHC_00646	CDS	1617				thiP: thiamine/thiamine pyrophosphate ABC transporter, permease protein
DJPMMEHC_00647	CDS	648	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
DJPMMEHC_00648	CDS	1002	bioB	2.8.1.6	COG0502	Biotin synthase
DJPMMEHC_00649	CDS	1998	tktA	2.2.1.1	COG0021	Transketolase 1
DJPMMEHC_00650	CDS	945	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
DJPMMEHC_00651	CDS	492				hypothetical protein
DJPMMEHC_00652	CDS	948	corA		COG0598	Magnesium transport protein CorA
DJPMMEHC_00653	CDS	549				hypothetical protein
DJPMMEHC_00654	CDS	885	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
DJPMMEHC_00655	CDS	1191				hypothetical protein
DJPMMEHC_00656	CDS	903				group_II_RT_mat: group II intron reverse transcriptase/maturase
DJPMMEHC_00657	CDS	960				hypothetical protein
DJPMMEHC_00658	CDS	1257	metH_1	2.1.1.13	COG0646	Methionine synthase
DJPMMEHC_00659	CDS	438	metH_2	2.1.1.13	COG0646	Methionine synthase
DJPMMEHC_00660	CDS	102				hypothetical protein
DJPMMEHC_00661	CDS	501	napF_3		COG1145	Ferredoxin-type protein NapF
DJPMMEHC_00662	CDS	612	dmsD		COG3381	Tat proofreading chaperone DmsD
DJPMMEHC_00663	CDS	840	dmsC		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
DJPMMEHC_00664	CDS	618	dmsB		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
DJPMMEHC_00665	CDS	2421	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
DJPMMEHC_00666	CDS	1110			COG1305	putative protein
DJPMMEHC_00667	CDS	363				hypothetical protein
DJPMMEHC_00668	CDS	279				MerP: mercuric transport protein periplasmic component
DJPMMEHC_00669	CDS	375	sodC			Superoxide dismutase [Cu-Zn]-like protein
DJPMMEHC_00670	CDS	654	kpsT			Polysialic acid transport ATP-binding protein KpsT
DJPMMEHC_00671	CDS	798	kpsM		COG1682	Polysialic acid transport protein KpsM
DJPMMEHC_00672	CDS	1134				BexC_CtrB_KpsE: polysaccharide export inner-membrane protein, BexC/CtrB/KpsE family
DJPMMEHC_00673	CDS	1185				EpsE: polysaccharide export protein EpsE
DJPMMEHC_00674	CDS	1095		2.7.-.-		Capsular polysaccharide phosphotransferase cps12A
DJPMMEHC_00675	CDS	2664				hypothetical protein
DJPMMEHC_00676	CDS	1140				hypothetical protein
DJPMMEHC_00677	CDS	2043				hypothetical protein
DJPMMEHC_00678	CDS	1221				hypothetical protein
DJPMMEHC_00679	CDS	597	ycjX_1		COG3106	putative protein YcjX
DJPMMEHC_00680	CDS	708	ycjX_2		COG3106	putative protein YcjX
DJPMMEHC_00681	CDS	1623	sapA_1		COG4166	Peptide transport periplasmic protein SapA
DJPMMEHC_00682	CDS	966	sapB_2		COG4168	Peptide transport system permease protein SapB
DJPMMEHC_00683	CDS	888	sapC_1		COG4171	Peptide transport system permease protein SapC
DJPMMEHC_00684	CDS	468	sapD_1		COG4170	Peptide transport system ATP-binding protein SapD
DJPMMEHC_00685	CDS	555	sapD_2		COG4170	Putrescine export system ATP-binding protein SapD
DJPMMEHC_00686	CDS	309				ECF_ATPase_1: energy-coupling factor transporter ATPase
DJPMMEHC_00687	CDS	264	sapF_1		COG4167	Putrescine export system ATP-binding protein SapF
DJPMMEHC_00688	CDS	417				hypothetical protein
DJPMMEHC_00689	CDS	1137				IS200/IS605 family transposase ISAba30
DJPMMEHC_00690	CDS	219				hypothetical protein
DJPMMEHC_00691	CDS	639				hypothetical protein
DJPMMEHC_00692	CDS	120				hypothetical protein
DJPMMEHC_00693	CDS	282				hypothetical protein
DJPMMEHC_00694	CDS	624				hypothetical protein
DJPMMEHC_00695	CDS	1074				hypothetical protein
DJPMMEHC_00696	CDS	912				hypothetical protein
DJPMMEHC_00697	CDS	594				hypothetical protein
DJPMMEHC_00698	CDS	1065				hypothetical protein
DJPMMEHC_00699	CDS	351				hypothetical protein
DJPMMEHC_00700	CDS	636				phage_P2_V: phage baseplate assembly protein V
DJPMMEHC_00701	CDS	1125				hypothetical protein
DJPMMEHC_00702	CDS	1335				hypothetical protein
DJPMMEHC_00703	CDS	1599				tape_meas_TP901: phage tail tape measure protein, TP901 family, core region
DJPMMEHC_00704	CDS	543				hypothetical protein
DJPMMEHC_00705	CDS	342				hypothetical protein
DJPMMEHC_00706	CDS	372				hypothetical protein
DJPMMEHC_00707	CDS	1416				hypothetical protein
DJPMMEHC_00708	CDS	183				hypothetical protein
DJPMMEHC_00709	CDS	663				hypothetical protein
DJPMMEHC_00710	CDS	432				hypothetical protein
DJPMMEHC_00711	CDS	306				hypothetical protein
DJPMMEHC_00712	CDS	924				hypothetical protein
DJPMMEHC_00713	CDS	1038				hypothetical protein
DJPMMEHC_00714	CDS	417				tail_comp_S: phage virion morphogenesis protein
DJPMMEHC_00715	CDS	1308				phageSPP1_gp7: phage head morphogenesis protein, SPP1 gp7 family
DJPMMEHC_00716	CDS	1623				hypothetical protein
DJPMMEHC_00717	CDS	1641				hypothetical protein
DJPMMEHC_00718	CDS	279				MerP: mercuric transport protein periplasmic component
DJPMMEHC_00719	CDS	1845	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DJPMMEHC_00720	CDS	897	mtrA			HTH-type transcriptional regulator MtrA
DJPMMEHC_00721	CDS	342				ahpD_dom: alkylhydroperoxidase AhpD family core domain protein
DJPMMEHC_00722	CDS	2775				hypothetical protein
DJPMMEHC_00723	CDS	1950				hypothetical protein
DJPMMEHC_00724	CDS	594	rnhB	3.1.26.4	COG0164	Ribonuclease HII
DJPMMEHC_00725	CDS	1173	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
DJPMMEHC_00726	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
DJPMMEHC_00727	CDS	447	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
DJPMMEHC_00728	CDS	1563	opgE_3	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
DJPMMEHC_00729	CDS	714	pyrH	2.7.4.22	COG0528	Uridylate kinase
DJPMMEHC_00730	CDS	966				cyt_nit_nrfD: cytochrome c nitrite reductase, NrfD subunit
DJPMMEHC_00731	CDS	678	ydhX		COG0437	putative ferredoxin-like protein YdhX
DJPMMEHC_00732	CDS	651				cyt_nit_nrfB: cytochrome c nitrite reductase, pentaheme subunit
DJPMMEHC_00733	CDS	1527	nrfA	1.7.2.2	COG3303	Cytochrome c-552
DJPMMEHC_00734	CDS	3912				DEAH_box_HrpA: RNA helicase HrpA
DJPMMEHC_00735	CDS	390				hypothetical protein
DJPMMEHC_00736	CDS	453				hypothetical protein
DJPMMEHC_00737	CDS	99				hypothetical protein
DJPMMEHC_00738	CDS	1137	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
DJPMMEHC_00739	CDS	1566	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
DJPMMEHC_00740	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
DJPMMEHC_00741	CDS	681	pnuC			Nicotinamide riboside transporter PnuC
DJPMMEHC_00742	CDS	768	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
DJPMMEHC_00743	CDS	678	tcyB		COG0765	L-cystine transport system permease protein TcyB
DJPMMEHC_00744	CDS	774			COG0834	putative amino-acid ABC transporter-binding protein
DJPMMEHC_00745	CDS	1266	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
DJPMMEHC_00746	CDS	258			COG5007	putative protein
DJPMMEHC_00747	CDS	318				ant_ant_sig: anti-anti-sigma factor
DJPMMEHC_00748	CDS	645	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
DJPMMEHC_00749	CDS	501	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
DJPMMEHC_00750	CDS	786	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
DJPMMEHC_00751	CDS	795	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
DJPMMEHC_00752	CDS	648	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
DJPMMEHC_00753	CDS	639	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
DJPMMEHC_00754	CDS	666	ccmB		COG2386	Heme exporter protein B
DJPMMEHC_00755	CDS	741	ccmC		COG0755	Heme exporter protein C
DJPMMEHC_00756	CDS	204				cytochro_ccmD: heme exporter protein CcmD
DJPMMEHC_00757	CDS	522	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
DJPMMEHC_00758	CDS	1947	ccmF_2		COG1138	Cytochrome c-type biogenesis protein CcmF
DJPMMEHC_00759	CDS	546	dsbE_2		COG0526	Thiol:disulfide interchange protein DsbE
DJPMMEHC_00760	CDS	462	ccmH_2		COG3088	Cytochrome c-type biogenesis protein CcmH
DJPMMEHC_00761	CDS	918				cytochro_ccmI: cytochrome c-type biogenesis protein CcmI
DJPMMEHC_00762	CDS	492				hypothetical protein
DJPMMEHC_00763	CDS	300				hypothetical protein
DJPMMEHC_00764	CDS	2013	ligA_1	6.5.1.2	COG0272	DNA ligase
DJPMMEHC_00765	CDS	987	zipA			Cell division protein ZipA
DJPMMEHC_00766	CDS	819	cysZ		COG2981	Sulfate transporter CysZ
DJPMMEHC_00767	CDS	951	cysK	2.5.1.47	COG0031	Cysteine synthase
DJPMMEHC_00768	CDS	1224	yjhB			Putative metabolite transport protein YjhB
DJPMMEHC_00769	CDS	1041	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
DJPMMEHC_00770	CDS	1164	xylR			Xylose operon regulatory protein
DJPMMEHC_00771	CDS	1407	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
DJPMMEHC_00772	CDS	1173	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
DJPMMEHC_00773	CDS	1128	xylH		COG4214	Xylose transport system permease protein XylH
DJPMMEHC_00774	CDS	1512	xylG	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
DJPMMEHC_00775	CDS	999	xylF		COG4213	D-xylose-binding periplasmic protein
DJPMMEHC_00776	CDS	1320	xylA	5.3.1.5	COG2115	Xylose isomerase
DJPMMEHC_00777	CDS	1482	xylB	2.7.1.17	COG1070	Xylulose kinase
DJPMMEHC_00778	CDS	927	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
DJPMMEHC_00779	CDS	504				Soluble secreted antigen MPT53
DJPMMEHC_00780	CDS	672	deoC1	4.1.2.4		Deoxyribose-phosphate aldolase 1
DJPMMEHC_00781	CDS	1530	comM		COG0606	Competence protein ComM
DJPMMEHC_00782	CDS	618	engB		COG0218	putative GTP-binding protein EngB
DJPMMEHC_00783	CDS	867			COG2990	putative protein
DJPMMEHC_00784	CDS	999	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
DJPMMEHC_00785	CDS	972	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
DJPMMEHC_00786	CDS	936	oppC		COG1173	Oligopeptide transport system permease protein OppC
DJPMMEHC_00787	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
DJPMMEHC_00788	CDS	1626	oppA		COG4166	Periplasmic oligopeptide-binding protein
DJPMMEHC_00789	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
DJPMMEHC_00790	CDS	855	focA		COG2116	putative formate transporter 1
DJPMMEHC_00791	CDS	2313	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
DJPMMEHC_00792	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
DJPMMEHC_00793	CDS	492	pe			Surface-adhesin protein E
DJPMMEHC_00794	CDS	789	bamD		COG4105	Outer membrane protein assembly factor BamD
DJPMMEHC_00795	CDS	975	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
DJPMMEHC_00796	CDS	735	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
DJPMMEHC_00797	CDS	1152	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
DJPMMEHC_00798	CDS	306				hypothetical protein
DJPMMEHC_00799	CDS	417				HI0074: nucleotidyltransferase substrate binding protein
DJPMMEHC_00800	CDS	261				hypothetical protein
DJPMMEHC_00801	CDS	1041	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
DJPMMEHC_00802	CDS	1236	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
DJPMMEHC_00803	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
DJPMMEHC_00804	CDS	627	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
DJPMMEHC_00805	CDS	735	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
DJPMMEHC_00806	CDS	1236	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
DJPMMEHC_00807	CDS	1344	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
DJPMMEHC_00808	CDS	312	bolA		COG0271	DNA-binding transcriptional regulator BolA
DJPMMEHC_00809	CDS	600				hypothetical protein
DJPMMEHC_00810	CDS	1371	gor	1.8.1.7	COG1249	Glutathione reductase
DJPMMEHC_00811	CDS	888	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
DJPMMEHC_00812	CDS	525	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
DJPMMEHC_00813	CDS	171	rpmF		COG0333	50S ribosomal protein L32
DJPMMEHC_00814	CDS	951	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
DJPMMEHC_00815	CDS	939	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
DJPMMEHC_00816	CDS	729	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DJPMMEHC_00817	CDS	231	acpP		COG0236	Acyl carrier protein
DJPMMEHC_00818	CDS	1332	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
DJPMMEHC_00819	CDS	708				hypothetical protein
DJPMMEHC_00820	CDS	1221	hflK		COG0330	Modulator of FtsH protease HflK
DJPMMEHC_00821	CDS	888	hflC		COG0330	Modulator of FtsH protease HflC
DJPMMEHC_00822	CDS	387				hypothetical protein
DJPMMEHC_00823	CDS	1140	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
DJPMMEHC_00824	CDS	1851	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
DJPMMEHC_00825	CDS	990	siaP		COG1638	Sialic acid-binding periplasmic protein SiaP
DJPMMEHC_00826	CDS	687	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
DJPMMEHC_00827	CDS	903	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
DJPMMEHC_00828	CDS	867	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
DJPMMEHC_00829	CDS	882	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
DJPMMEHC_00830	CDS	813	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
DJPMMEHC_00831	CDS	1149	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
DJPMMEHC_00832	CDS	441				hypothetical protein
DJPMMEHC_00833	CDS	1095	smc			Chromosome partition protein Smc
DJPMMEHC_00834	CDS	756	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DJPMMEHC_00835	CDS	492	csqR_1		COG1349	HTH-type transcriptional repressor CsqR
DJPMMEHC_00836	CDS	123				hypothetical protein
DJPMMEHC_00837	CDS	1107	cdaR_1		COG3835	Carbohydrate diacid regulator
DJPMMEHC_00838	CDS	357				hypothetical protein
DJPMMEHC_00839	CDS	303				hypothetical protein
DJPMMEHC_00840	CDS	756	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DJPMMEHC_00841	CDS	492	csqR_2		COG1349	HTH-type transcriptional repressor CsqR
DJPMMEHC_00842	CDS	123				hypothetical protein
DJPMMEHC_00843	CDS	1107	cdaR_2		COG3835	Carbohydrate diacid regulator
DJPMMEHC_00844	CDS	1260	gntP		COG2610	High-affinity gluconate transporter
DJPMMEHC_00845	CDS	1137	garK	2.7.1.165	COG1929	Glycerate 2-kinase
DJPMMEHC_00846	CDS	714			COG0325	Pyridoxal phosphate homeostasis protein
DJPMMEHC_00847	CDS	2448	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
DJPMMEHC_00848	CDS	945	thrB	2.7.1.39		Homoserine kinase
DJPMMEHC_00849	CDS	1278	thrC	4.2.3.1	COG0498	Threonine synthase
DJPMMEHC_00850	tRNA	76				tRNA-Lys(ttt)
DJPMMEHC_00851	tRNA	87				tRNA-Leu(taa)
DJPMMEHC_00852	tRNA	74				tRNA-Cys(gca)
DJPMMEHC_00853	tRNA	76				tRNA-Gly(gcc)
DJPMMEHC_00854	CDS	1110	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
DJPMMEHC_00855	CDS	996	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
DJPMMEHC_00856	CDS	324	trxA			Thioredoxin
DJPMMEHC_00857	CDS	405				hypothetical protein
DJPMMEHC_00858	CDS	789	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
DJPMMEHC_00859	CDS	510	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
DJPMMEHC_00860	CDS	1380	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
DJPMMEHC_00861	CDS	867				hypothetical protein
DJPMMEHC_00862	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
DJPMMEHC_00863	CDS	915	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
DJPMMEHC_00864	CDS	1440	alsT_2		COG1115	Amino-acid carrier protein AlsT
DJPMMEHC_00865	CDS	828		3.1.2.12	COG0627	S-formylglutathione hydrolase
DJPMMEHC_00866	CDS	1137	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
DJPMMEHC_00867	CDS	408			COG0789	putative HTH-type transcriptional regulator
DJPMMEHC_00868	CDS	228	tatA		COG1826	Sec-independent protein translocase protein TatA
DJPMMEHC_00869	CDS	561	tatB			Sec-independent protein translocase protein TatB
DJPMMEHC_00870	CDS	771	tatC		COG0805	Sec-independent protein translocase protein TatC
DJPMMEHC_00871	CDS	1350	gdhA	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
DJPMMEHC_00872	CDS	441	fur		COG0735	Ferric uptake regulation protein
DJPMMEHC_00873	CDS	525	fldA		COG0716	Flavodoxin 1
DJPMMEHC_00874	CDS	783	ybfF	3.1.-.-	COG0596	Esterase YbfF
DJPMMEHC_00875	CDS	594	seqA		COG3057	Negative modulator of initiation of replication
DJPMMEHC_00876	CDS	1359	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
DJPMMEHC_00877	CDS	3321			COG3264	putative MscS family protein.1
DJPMMEHC_00878	CDS	1074	aroC	4.2.3.5	COG0082	Chorismate synthase
DJPMMEHC_00879	CDS	861	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
DJPMMEHC_00880	CDS	768	yfcA		COG0730	putative membrane transporter protein YfcA
DJPMMEHC_00881	CDS	957	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
DJPMMEHC_00882	CDS	972	selD	2.7.9.3	COG0709	Selenide, water dikinase
DJPMMEHC_00883	CDS	1290	serS	6.1.1.11	COG0172	Serine--tRNA ligase
DJPMMEHC_00884	CDS	219				hypothetical protein
DJPMMEHC_00885	CDS	480				hypothetical protein
DJPMMEHC_00886	CDS	771	yjjP		COG2966	Inner membrane protein YjjP
DJPMMEHC_00887	CDS	1263				hypothetical protein
DJPMMEHC_00888	CDS	1389	ffh		COG0541	Signal recognition particle protein
DJPMMEHC_00889	CDS	756			COG0327	GTP cyclohydrolase 1 type 2 
DJPMMEHC_00890	CDS	693	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
DJPMMEHC_00891	CDS	144				hypothetical protein
DJPMMEHC_00892	CDS	1032	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
DJPMMEHC_00893	CDS	894	gcvA			Glycine cleavage system transcriptional activator
DJPMMEHC_00894	CDS	1092	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
DJPMMEHC_00895	CDS	1170	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
DJPMMEHC_00896	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
DJPMMEHC_00897	CDS	624	yciO		COG0009	putative protein YciO
DJPMMEHC_00898	CDS	1074	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
DJPMMEHC_00899	CDS	972	cysB			HTH-type transcriptional regulator CysB
DJPMMEHC_00900	CDS	945	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
DJPMMEHC_00901	CDS	504				hypothetical protein
DJPMMEHC_00902	CDS	2136	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
DJPMMEHC_00903	CDS	1206	ackA	2.7.2.1	COG0282	Acetate kinase
DJPMMEHC_00904	CDS	444				hypothetical protein
DJPMMEHC_00905	CDS	492	cvpA		COG1286	Colicin V production protein
DJPMMEHC_00906	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
DJPMMEHC_00907	CDS	891				Epimerase family protein
DJPMMEHC_00908	CDS	456	argR			Arginine repressor
DJPMMEHC_00909	CDS	936	mdh	1.1.1.37	COG0039	Malate dehydrogenase
DJPMMEHC_00910	CDS	1509	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
DJPMMEHC_00911	CDS	747	prfB		COG1186	Peptide chain release factor RF2
DJPMMEHC_00912	CDS	690	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
DJPMMEHC_00913	CDS	1728	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
DJPMMEHC_00914	CDS	708				hypothetical protein
DJPMMEHC_00915	CDS	696	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
DJPMMEHC_00916	CDS	2757			COG1629	putative TonB-dependent receptor
DJPMMEHC_00917	CDS	1599	lldP		COG1620	L-lactate permease
DJPMMEHC_00918	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
DJPMMEHC_00919	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
DJPMMEHC_00920	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
DJPMMEHC_00921	CDS	1650	rpsA		COG0539	30S ribosomal protein S1
DJPMMEHC_00922	CDS	285	ihfB		COG0776	Integration host factor subunit beta
DJPMMEHC_00923	CDS	294	lapA		COG3771	Lipopolysaccharide assembly protein A
DJPMMEHC_00924	CDS	1191	lapB		COG2956	Lipopolysaccharide assembly protein B
DJPMMEHC_00925	CDS	693	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
DJPMMEHC_00926	CDS	321	yciH		COG0023	putative protein YciH
DJPMMEHC_00927	CDS	696	hda		COG0593	DnaA regulatory inactivator Hda
DJPMMEHC_00928	CDS	1245	pyrP			Uracil permease
DJPMMEHC_00929	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
DJPMMEHC_00930	CDS	2067				dnaX_nterm: DNA polymerase III, subunit gamma and tau
DJPMMEHC_00931	CDS	543	apt	2.4.2.7		Adenine phosphoribosyltransferase
DJPMMEHC_00932	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
DJPMMEHC_00933	CDS	1902	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
DJPMMEHC_00934	CDS	2661	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
DJPMMEHC_00935	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
DJPMMEHC_00936	CDS	1443	ydgA		COG5339	Protein YdgA
DJPMMEHC_00937	CDS	1908	dnaK		COG0443	Chaperone protein DnaK
DJPMMEHC_00938	CDS	1149	dnaJ		COG0484	Chaperone protein DnaJ
DJPMMEHC_00939	CDS	1254	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
DJPMMEHC_00940	CDS	663				hypothetical protein
DJPMMEHC_00941	CDS	801				hypothetical protein
DJPMMEHC_00942	CDS	1197	bcr			Bicyclomycin resistance protein
DJPMMEHC_00943	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
DJPMMEHC_00944	CDS	624				hypothetical protein
DJPMMEHC_00945	CDS	2271	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
DJPMMEHC_00946	CDS	1950	mdoB	2.7.8.20		Phosphoglycerol transferase I
DJPMMEHC_00947	CDS	2040	uvrB		COG0556	UvrABC system protein B
DJPMMEHC_00948	tRNA	76				tRNA-Asn(gtt)
DJPMMEHC_00949	CDS	642				hypothetical protein
DJPMMEHC_00950	CDS	975				hypothetical protein
DJPMMEHC_00951	CDS	621				hypothetical protein
DJPMMEHC_00952	CDS	276				RelB_DinJ: addiction module antitoxin, RelB/DinJ family
DJPMMEHC_00953	CDS	180	yafQ_2	3.1.-.-	COG3041	mRNA interferase toxin YafQ
DJPMMEHC_00954	CDS	1671	ettA		COG0488	Energy-dependent translational throttle protein EttA
DJPMMEHC_00955	CDS	342				hypothetical protein
DJPMMEHC_00956	CDS	1971	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
DJPMMEHC_00957	CDS	174				hypothetical protein
DJPMMEHC_00958	CDS	3483	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
DJPMMEHC_00959	CDS	1392	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
DJPMMEHC_00960	CDS	891	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
DJPMMEHC_00961	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
DJPMMEHC_00962	CDS	687				hypothetical protein
DJPMMEHC_00963	CDS	1077	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
DJPMMEHC_00964	CDS	2643	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
