locus_tag	ftype	length_bp	gene	EC_number	COG	product
HOLGGCEK_00642	CDS	468	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
HOLGGCEK_00643	CDS	909	fdhE		COG3058	Protein FdhE
HOLGGCEK_00644	CDS	720	fdnI		COG2864	Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
HOLGGCEK_00645	CDS	939	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
HOLGGCEK_00646	CDS	2427	fdnG_1	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
HOLGGCEK_00647	CDS	612	fdnG_2	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
HOLGGCEK_00648	CDS	813	fdhD		COG1526	Sulfur carrier protein FdhD
HOLGGCEK_00649	CDS	465	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
HOLGGCEK_00650	CDS	786		3.1.3.-	COG0561	Putative phosphatase
HOLGGCEK_00651	CDS	1800		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
HOLGGCEK_00652	CDS	1020	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
HOLGGCEK_00653	CDS	627	gmk	2.7.4.8	COG0194	Guanylate kinase
HOLGGCEK_00654	CDS	267	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
HOLGGCEK_00655	CDS	2115	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
HOLGGCEK_00656	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
HOLGGCEK_00657	CDS	810	murI	5.1.1.3	COG0796	Glutamate racemase
HOLGGCEK_00658	CDS	1146	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
HOLGGCEK_00659	rRNA	1536				16S ribosomal RNA
HOLGGCEK_00660	tRNA	77				tRNA-Ile(gat)
HOLGGCEK_00661	tRNA	76				tRNA-Ala(tgc)
HOLGGCEK_00662	rRNA	3110				23S ribosomal RNA
HOLGGCEK_00663	rRNA	110				5S ribosomal RNA
HOLGGCEK_00664	CDS	930	metR			HTH-type transcriptional regulator MetR
HOLGGCEK_00665	CDS	735				azlC: azaleucine resistance protein AzlC
HOLGGCEK_00666	CDS	330				hypothetical protein
HOLGGCEK_00667	CDS	234				hypothetical protein
HOLGGCEK_00668	CDS	1584	prfC		COG4108	Peptide chain release factor RF3
HOLGGCEK_00669	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
HOLGGCEK_00670	CDS	1980	rnb	3.1.13.1	COG4776	Exoribonuclease 2
HOLGGCEK_00671	CDS	873				hypothetical protein
HOLGGCEK_00672	CDS	1482	mntH			Divalent metal cation transporter MntH
HOLGGCEK_00673	CDS	1335	argG	6.3.4.5	COG0137	Argininosuccinate synthase
HOLGGCEK_00674	CDS	873	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
HOLGGCEK_00675	CDS	2346	mrcB		COG0744	Penicillin-binding protein 1B
HOLGGCEK_00676	CDS	399				hypothetical protein
HOLGGCEK_00677	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
HOLGGCEK_00678	CDS	807	map	3.4.11.18	COG0024	Methionine aminopeptidase
HOLGGCEK_00679	CDS	2592	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
HOLGGCEK_00680	CDS	1068	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
HOLGGCEK_00681	tRNA	76				tRNA-Gly(gcc)
HOLGGCEK_00682	CDS	549	orn	3.1.-.-	COG1949	Oligoribonuclease
HOLGGCEK_00683	CDS	1041	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
HOLGGCEK_00684	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
HOLGGCEK_00685	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
HOLGGCEK_00686	CDS	501	crr		COG2190	PTS system glucose-specific EIIA component
HOLGGCEK_00687	CDS	213				hypothetical protein
HOLGGCEK_00688	CDS	366			COG3111	putative protein
HOLGGCEK_00689	CDS	666	qseB			Transcriptional regulatory protein QseB
HOLGGCEK_00690	CDS	1356	qseC	2.7.13.3		Sensor protein QseC
HOLGGCEK_00691	CDS	1938	betS			Glycine betaine/proline betaine transporter BetS
HOLGGCEK_00692	CDS	1476	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
HOLGGCEK_00693	CDS	1104	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
HOLGGCEK_00694	CDS	1077	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
HOLGGCEK_00695	CDS	2271	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
HOLGGCEK_00696	CDS	744				hypothetical protein
HOLGGCEK_00697	CDS	1206				hypothetical protein
HOLGGCEK_00698	CDS	915	lst	2.4.99.-		CMP-N-acetylneuraminate:beta-galactoside alpha-2,3-sialyltransferase
HOLGGCEK_00699	CDS	1062	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
HOLGGCEK_00700	CDS	774				hypothetical protein
HOLGGCEK_00701	CDS	885				glyco_like_mftF: transferase 2, rSAM/selenodomain-associated
HOLGGCEK_00702	CDS	804	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
HOLGGCEK_00703	CDS	768	modE		COG2005	DNA-binding transcriptional dual regulator ModE
HOLGGCEK_00704	CDS	765	modA		COG0725	Molybdate-binding protein ModA
HOLGGCEK_00705	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
HOLGGCEK_00706	CDS	1056	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HOLGGCEK_00707	CDS	1374				hypothetical protein
HOLGGCEK_00708	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
HOLGGCEK_00709	CDS	708	rnfE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
HOLGGCEK_00710	CDS	624	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
HOLGGCEK_00711	CDS	1077	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
HOLGGCEK_00712	CDS	1956	rsxC	7.-.-.-	COG4656	Ion-translocating oxidoreductase complex subunit C
HOLGGCEK_00713	CDS	582	rnfB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
HOLGGCEK_00714	CDS	579	rsxA	7.-.-.-	COG4657	Ion-translocating oxidoreductase complex subunit A
HOLGGCEK_00715	CDS	1062	sohB	3.4.21.-	COG0616	putative protease SohB
HOLGGCEK_00716	CDS	666				hypothetical protein
HOLGGCEK_00717	CDS	2157	yccS		COG1289	Inner membrane protein YccS
HOLGGCEK_00718	CDS	1953		2.4.1.-		UDP-glucose:protein N-beta-glucosyltransferase
HOLGGCEK_00719	CDS	174				hypothetical protein
HOLGGCEK_00720	CDS	1638				hypothetical protein
HOLGGCEK_00721	CDS	4611				hypothetical protein
HOLGGCEK_00722	CDS	543		3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
HOLGGCEK_00723	CDS	936	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
HOLGGCEK_00724	CDS	672	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
HOLGGCEK_00725	CDS	1014	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
HOLGGCEK_00726	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
HOLGGCEK_00727	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
HOLGGCEK_00728	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
HOLGGCEK_00729	CDS	2646			COG3008	putative protein
HOLGGCEK_00730	CDS	1083	yebS		COG2995	Intermembrane transport protein YebS
HOLGGCEK_00731	CDS	132				hypothetical protein
HOLGGCEK_00732	CDS	639	proQ		COG3109	RNA chaperone ProQ
HOLGGCEK_00733	CDS	2082	prc	3.4.21.102	COG0793	Tail-specific protease
HOLGGCEK_00734	CDS	1470				hypothetical protein
HOLGGCEK_00735	CDS	561				hypothetical protein
HOLGGCEK_00736	CDS	756	ycfH_2	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
HOLGGCEK_00737	CDS	639	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
HOLGGCEK_00738	CDS	2808	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
HOLGGCEK_00739	CDS	1230	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
HOLGGCEK_00740	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
HOLGGCEK_00741	CDS	285				hypothetical protein
HOLGGCEK_00742	CDS	2271	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
HOLGGCEK_00743	CDS	582				hypothetical protein
HOLGGCEK_00744	CDS	585	gmhA_1	5.3.1.28	COG0279	Phosphoheptose isomerase
HOLGGCEK_00745	CDS	360				TIGR00252: family protein
HOLGGCEK_00746	CDS	1728	lpoA		COG3107	Penicillin-binding protein activator LpoA
HOLGGCEK_00747	CDS	852	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
HOLGGCEK_00748	CDS	1449	tldD	3.4.-.-	COG0312	Metalloprotease TldD
HOLGGCEK_00749	CDS	552	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
HOLGGCEK_00750	CDS	1695	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
HOLGGCEK_00751	CDS	579	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
HOLGGCEK_00752	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
HOLGGCEK_00753	CDS	672	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
HOLGGCEK_00754	CDS	1650	rpsA		COG0539	30S ribosomal protein S1
HOLGGCEK_00755	CDS	285	ihfB		COG0776	Integration host factor subunit beta
HOLGGCEK_00756	CDS	294	lapA		COG3771	Lipopolysaccharide assembly protein A
HOLGGCEK_00757	CDS	1191	lapB		COG2956	Lipopolysaccharide assembly protein B
HOLGGCEK_00758	CDS	693	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
HOLGGCEK_00759	CDS	321	yciH		COG0023	putative protein YciH
HOLGGCEK_00760	CDS	696	hda		COG0593	DnaA regulatory inactivator Hda
HOLGGCEK_00761	CDS	1245	pyrP			Uracil permease
HOLGGCEK_00762	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
HOLGGCEK_00763	CDS	2070	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
HOLGGCEK_00764	CDS	543	apt	2.4.2.7		Adenine phosphoribosyltransferase
HOLGGCEK_00765	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
HOLGGCEK_00766	CDS	1632	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
HOLGGCEK_00767	CDS	2661	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
HOLGGCEK_00768	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
HOLGGCEK_00769	CDS	1443	ydgA		COG5339	Protein YdgA
HOLGGCEK_00770	CDS	1908	dnaK		COG0443	Chaperone protein DnaK
HOLGGCEK_00771	CDS	1149	dnaJ		COG0484	Chaperone protein DnaJ
HOLGGCEK_00772	CDS	1254	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
HOLGGCEK_00773	CDS	663				hypothetical protein
HOLGGCEK_00774	CDS	831				hypothetical protein
HOLGGCEK_00775	CDS	1197	bcr			Bicyclomycin resistance protein
HOLGGCEK_00776	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
HOLGGCEK_00777	CDS	621				hypothetical protein
HOLGGCEK_00778	CDS	2271	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
HOLGGCEK_00779	CDS	1944	mdoB	2.7.8.20		Phosphoglycerol transferase I
HOLGGCEK_00780	CDS	2040	uvrB		COG0556	UvrABC system protein B
HOLGGCEK_00781	tRNA	76				tRNA-Asn(gtt)
HOLGGCEK_00782	CDS	969				hypothetical protein
HOLGGCEK_00783	CDS	621				hypothetical protein
HOLGGCEK_00784	CDS	306	higB-1		COG3549	Toxin HigB-1
HOLGGCEK_00785	CDS	324	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
HOLGGCEK_00786	CDS	1671	ettA		COG0488	Energy-dependent translational throttle protein EttA
HOLGGCEK_00787	CDS	342				hypothetical protein
HOLGGCEK_00788	CDS	1971	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
HOLGGCEK_00789	CDS	174				hypothetical protein
HOLGGCEK_00790	CDS	3483	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
HOLGGCEK_00791	CDS	1392	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
HOLGGCEK_00792	CDS	891	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
HOLGGCEK_00793	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
HOLGGCEK_00794	CDS	669				hypothetical protein
HOLGGCEK_00795	CDS	1077	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
HOLGGCEK_00796	CDS	2649	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
HOLGGCEK_00797	CDS	1764	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
HOLGGCEK_00798	CDS	210				hypothetical protein
HOLGGCEK_00799	CDS	240				F420-0_ABCperm: proposed F420-0 ABC transporter, permease protein
HOLGGCEK_00800	CDS	765			COG1120	putative ABC transporter ATP-binding protein
HOLGGCEK_00801	CDS	807	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
HOLGGCEK_00802	CDS	702	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
HOLGGCEK_00803	CDS	861	tehB	2.1.1.-		putative S-adenosyl-L-methionine-dependent methyltransferase TehB
HOLGGCEK_00804	CDS	2049	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
HOLGGCEK_00805	CDS	1113	apbC		COG0489	Iron-sulfur cluster carrier protein
HOLGGCEK_00806	CDS	663		1.-.-.-	COG0778	Putative NAD(P)H nitroreductase
HOLGGCEK_00807	CDS	675	neuA	2.7.7.43	COG1083	N-acylneuraminate cytidylyltransferase
HOLGGCEK_00808	tmRNA	366	ssrA			transfer-messenger RNA, SsrA
HOLGGCEK_00809	tRNA	77				tRNA-Met(cat)
HOLGGCEK_00810	CDS	456	rimP		COG0779	Ribosome maturation factor RimP
HOLGGCEK_00811	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
HOLGGCEK_00812	CDS	2520	infB		COG0532	Translation initiation factor IF-2
HOLGGCEK_00813	CDS	3168				hsdR: type I site-specific deoxyribonuclease, HsdR family
HOLGGCEK_00814	CDS	1038				hypothetical protein
HOLGGCEK_00815	CDS	1404				hypothetical protein
HOLGGCEK_00816	CDS	783				hsdM: type I restriction-modification system, M subunit
HOLGGCEK_00817	CDS	951				hsdM: type I restriction-modification system, M subunit
HOLGGCEK_00818	CDS	387	rbfA		COG0858	Ribosome-binding factor A
HOLGGCEK_00819	CDS	921	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
HOLGGCEK_00820	CDS	1125	tyrA		COG0287	T-protein
HOLGGCEK_00821	CDS	840	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
HOLGGCEK_00822	CDS	786				hypothetical protein
HOLGGCEK_00823	CDS	381	csdE_1		COG2166	Sulfur acceptor protein CsdE
HOLGGCEK_00824	CDS	1200	csdA_1	2.8.1.7	COG0520	Cysteine desulfurase CsdA
HOLGGCEK_00825	CDS	483				hypothetical protein
HOLGGCEK_00826	CDS	423				hypothetical protein
HOLGGCEK_00827	CDS	696	yohK		COG1346	Inner membrane protein YohK
HOLGGCEK_00828	CDS	1386	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
HOLGGCEK_00829	CDS	675	uup_1		COG0488	ABC transporter ATP-binding protein uup
HOLGGCEK_00830	CDS	1290	uup_2		COG0488	ABC transporter ATP-binding protein uup
HOLGGCEK_00831	CDS	1083	potD_2		COG0687	Spermidine/putrescine-binding periplasmic protein
HOLGGCEK_00832	CDS	771	ydcV			Inner membrane ABC transporter permease protein YdcV
HOLGGCEK_00833	CDS	861	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
HOLGGCEK_00834	CDS	1146	potA	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
HOLGGCEK_00835	CDS	1239	pepT	3.4.11.4	COG2195	Peptidase T
HOLGGCEK_00836	CDS	483			COG0783	putative protein
HOLGGCEK_00837	CDS	879	cdd	3.5.4.5	COG0295	Cytidine deaminase
HOLGGCEK_00838	CDS	966	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
HOLGGCEK_00839	CDS	1515	putP		COG0591	Sodium/proline symporter
HOLGGCEK_00840	CDS	1476	rng	3.1.26.-	COG1530	Ribonuclease G
HOLGGCEK_00841	CDS	258				hypothetical protein
HOLGGCEK_00842	CDS	345				hypothetical protein
HOLGGCEK_00843	CDS	1674	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
HOLGGCEK_00844	CDS	453				hypothetical protein
HOLGGCEK_00845	CDS	2091	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
HOLGGCEK_00846	CDS	2193	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
HOLGGCEK_00847	CDS	1977	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
HOLGGCEK_00848	CDS	1302	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
HOLGGCEK_00849	CDS	1431	glgA	2.4.1.21	COG0297	Glycogen synthase
HOLGGCEK_00850	CDS	2466	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
HOLGGCEK_00851	CDS	1539	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
HOLGGCEK_00852	CDS	1425	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
HOLGGCEK_00853	CDS	918	pgrR			HTH-type transcriptional regulator PgrR
HOLGGCEK_00854	CDS	2607	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
HOLGGCEK_00855	CDS	585	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
HOLGGCEK_00856	CDS	1932	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
HOLGGCEK_00857	CDS	2781				hypothetical protein
HOLGGCEK_00858	CDS	2385				hypothetical protein
HOLGGCEK_00859	CDS	210	mopII			Molybdenum-pterin-binding protein 2
HOLGGCEK_00860	CDS	336	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
HOLGGCEK_00861	CDS	942	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
HOLGGCEK_00862	CDS	1335	mukF		COG3006	Chromosome partition protein MukF
HOLGGCEK_00863	CDS	732	mukE		COG3095	Chromosome partition protein MukE
HOLGGCEK_00864	CDS	4533	mukB		COG3096	Chromosome partition protein MukB
HOLGGCEK_00865	CDS	909				hypothetical protein
HOLGGCEK_00866	CDS	876				hypothetical protein
HOLGGCEK_00867	CDS	1422	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
HOLGGCEK_00868	CDS	1278	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
HOLGGCEK_00869	CDS	696	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
HOLGGCEK_00870	CDS	768	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
HOLGGCEK_00871	CDS	849	pstA		COG0581	Phosphate transport system permease protein PstA
HOLGGCEK_00872	CDS	948	pstC		COG0573	Phosphate transport system permease protein PstC
HOLGGCEK_00873	CDS	1020	pstS		COG0226	Phosphate-binding protein PstS
HOLGGCEK_00874	CDS	489	ftnA_1	1.16.3.2	COG1528	putative bacterial non-heme ferritin
HOLGGCEK_00875	CDS	498	ftnA_2	1.16.3.2	COG1528	putative bacterial non-heme ferritin
HOLGGCEK_00876	CDS	891				hypothetical protein
HOLGGCEK_00877	CDS	1557	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
HOLGGCEK_00878	CDS	582	trpG_1	4.1.3.27		Anthranilate synthase component 2
HOLGGCEK_00879	CDS	387				putative protein.1
HOLGGCEK_00880	CDS	1002	trpGD		COG0512	Bifunctional protein TrpGD
HOLGGCEK_00881	CDS	1434	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
HOLGGCEK_00882	CDS	273				hypC_hupF: hydrogenase assembly chaperone HypC/HupF
HOLGGCEK_00883	CDS	2865	valS	6.1.1.9	COG0525	Valine--tRNA ligase
HOLGGCEK_00884	CDS	639				hypothetical protein
HOLGGCEK_00885	CDS	315				hypothetical protein
HOLGGCEK_00886	CDS	618				hypothetical protein
HOLGGCEK_00887	CDS	171				hypothetical protein
HOLGGCEK_00888	CDS	435	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
HOLGGCEK_00889	CDS	906	gspA_2		COG1442	General stress protein A
HOLGGCEK_00890	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
HOLGGCEK_00891	CDS	609				hypothetical protein
HOLGGCEK_00892	CDS	825	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
HOLGGCEK_00893	CDS	1020	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
HOLGGCEK_00894	CDS	183				hypothetical protein
HOLGGCEK_00895	CDS	450				hypothetical protein
HOLGGCEK_00896	CDS	183				hypothetical protein
HOLGGCEK_00897	CDS	651				hypothetical protein
HOLGGCEK_00898	CDS	297				hypothetical protein
HOLGGCEK_00899	CDS	657	lexA_1	3.4.21.88		LexA repressor
HOLGGCEK_00900	CDS	708				hypothetical protein
HOLGGCEK_00901	CDS	816				hypothetical protein
HOLGGCEK_00902	CDS	171				hypothetical protein
HOLGGCEK_00903	CDS	222				hypothetical protein
HOLGGCEK_00904	CDS	159				hypothetical protein
HOLGGCEK_00905	CDS	213				hypothetical protein
HOLGGCEK_00906	CDS	492				hypothetical protein
HOLGGCEK_00907	CDS	93				hypothetical protein
HOLGGCEK_00908	CDS	252				hypothetical protein
HOLGGCEK_00909	CDS	120				hypothetical protein
HOLGGCEK_00910	CDS	390				hypothetical protein
HOLGGCEK_00911	CDS	915	xerC_2			Tyrosine recombinase XerC
HOLGGCEK_00912	tRNA	86				tRNA-Leu(caa)
HOLGGCEK_00913	CDS	93				hypothetical protein
HOLGGCEK_00914	CDS	774	fnr		COG0664	Anaerobic regulatory protein
HOLGGCEK_00915	CDS	930	uspE		COG0589	Universal stress protein E 
HOLGGCEK_00916	CDS	837			COG5266	putative protein
HOLGGCEK_00917	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
HOLGGCEK_00918	CDS	1035	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
HOLGGCEK_00919	CDS	759	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
HOLGGCEK_00920	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
HOLGGCEK_00921	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
HOLGGCEK_00922	CDS	954	usg		COG0136	USG-1 protein
HOLGGCEK_00923	CDS	477	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
HOLGGCEK_00924	CDS	219	cspD		COG1278	Cold shock-like protein CspD
HOLGGCEK_00925	CDS	159				hypothetical protein
HOLGGCEK_00926	CDS	720	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
HOLGGCEK_00927	CDS	321				hypothetical protein
HOLGGCEK_00928	CDS	1458	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
HOLGGCEK_00929	CDS	240	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
HOLGGCEK_00930	CDS	891	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
HOLGGCEK_00931	CDS	1878	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
HOLGGCEK_00932	CDS	453	sspB		COG2969	Stringent starvation protein B 
HOLGGCEK_00933	CDS	639	sspA		COG0625	Stringent starvation protein A 
HOLGGCEK_00934	CDS	393	rpsI		COG0103	30S ribosomal protein S9
HOLGGCEK_00935	CDS	429	rplM		COG0102	50S ribosomal protein L13
HOLGGCEK_00936	CDS	879	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
HOLGGCEK_00937	CDS	729	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
HOLGGCEK_00938	CDS	267	ycgL		COG3100	Protein YcgL
HOLGGCEK_00939	CDS	657	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
HOLGGCEK_00940	CDS	1215	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
HOLGGCEK_00941	CDS	732	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
HOLGGCEK_00942	CDS	324				hypothetical protein
HOLGGCEK_00943	CDS	471			COG0526	putative protein
HOLGGCEK_00944	CDS	642	dipZ		COG0785	Protein DipZ
HOLGGCEK_00945	CDS	1062	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
HOLGGCEK_00946	CDS	864	cntI			Pseudopaline exporter CntI
HOLGGCEK_00947	CDS	174				hypothetical protein
HOLGGCEK_00948	CDS	546	algU		COG1595	RNA polymerase sigma-H factor
HOLGGCEK_00949	CDS	1365	tdeA		COG1538	Toxin and drug export protein A
HOLGGCEK_00950	CDS	477				putative protein/HI_1462.1
HOLGGCEK_00951	CDS	495	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
HOLGGCEK_00952	CDS	1338	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
HOLGGCEK_00953	CDS	831	folP	2.5.1.15	COG0294	Dihydropteroate synthase
HOLGGCEK_00954	CDS	1908	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
HOLGGCEK_00955	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
HOLGGCEK_00956	CDS	300			COG1534	RNA-binding protein
HOLGGCEK_00957	CDS	477	greA		COG0782	Transcription elongation factor GreA
HOLGGCEK_00958	CDS	1440	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
HOLGGCEK_00959	CDS	270	rpsO		COG0184	30S ribosomal protein S15
HOLGGCEK_00960	CDS	138				hypothetical protein
HOLGGCEK_00961	CDS	726				hypothetical protein
