locus_tag	ftype	length_bp	gene	EC_number	COG	product
BNDDHPLM_00639	CDS	360				hypothetical protein
BNDDHPLM_00640	CDS	246				hypothetical protein
BNDDHPLM_00641	CDS	897	rdgC_1		COG2974	Recombination-associated protein RdgC
BNDDHPLM_00642	CDS	1077				hypothetical protein
BNDDHPLM_00643	CDS	435	ssb_1		COG0629	Single-stranded DNA-binding protein
BNDDHPLM_00644	CDS	654				hypothetical protein
BNDDHPLM_00645	CDS	501				hypothetical protein
BNDDHPLM_00646	CDS	144				hypothetical protein
BNDDHPLM_00647	CDS	165				hypothetical protein
BNDDHPLM_00648	CDS	189				hypothetical protein
BNDDHPLM_00649	CDS	300				hypothetical protein
BNDDHPLM_00650	CDS	291				hypothetical protein
BNDDHPLM_00651	CDS	654				hypothetical protein
BNDDHPLM_00652	CDS	303				hypothetical protein
BNDDHPLM_00653	CDS	267				hypothetical protein
BNDDHPLM_00654	CDS	240				hypothetical protein
BNDDHPLM_00655	CDS	222				hypothetical protein
BNDDHPLM_00656	CDS	171				hypothetical protein
BNDDHPLM_00657	CDS	168				hypothetical protein
BNDDHPLM_00658	CDS	849				hypothetical protein
BNDDHPLM_00659	CDS	702			COG2932	putative HTH-type transcriptional regulator
BNDDHPLM_00660	CDS	213				hypothetical protein
BNDDHPLM_00661	CDS	708				hypothetical protein
BNDDHPLM_00662	CDS	759				hypothetical protein
BNDDHPLM_00663	CDS	636				hypothetical protein
BNDDHPLM_00664	CDS	225				hypothetical protein
BNDDHPLM_00665	CDS	420				hypothetical protein
BNDDHPLM_00666	CDS	93				hypothetical protein
BNDDHPLM_00667	CDS	537				hypothetical protein
BNDDHPLM_00668	CDS	519				hypothetical protein
BNDDHPLM_00669	tRNA	74				tRNA-Trp(cca)
BNDDHPLM_00670	CDS	252				hypothetical protein
BNDDHPLM_00671	CDS	543				hypothetical protein
BNDDHPLM_00672	CDS	336				hypothetical protein
BNDDHPLM_00673	CDS	474				hypothetical protein
BNDDHPLM_00674	CDS	2124				hypothetical protein
BNDDHPLM_00675	CDS	1524				portal_lambda: phage portal protein, lambda family
BNDDHPLM_00676	CDS	2007	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
BNDDHPLM_00677	CDS	324				hypothetical protein
BNDDHPLM_00678	CDS	312				hypothetical protein
BNDDHPLM_00679	CDS	531				hypothetical protein
BNDDHPLM_00680	CDS	411				hypothetical protein
BNDDHPLM_00681	CDS	651				hypothetical protein
BNDDHPLM_00682	CDS	162				hypothetical protein
BNDDHPLM_00683	CDS	408				hypothetical protein
BNDDHPLM_00684	CDS	225				hypothetical protein
BNDDHPLM_00685	CDS	384	higB2		COG4683	Putative toxin HigB2
BNDDHPLM_00686	CDS	303				hypothetical protein
BNDDHPLM_00687	CDS	240				hypothetical protein
BNDDHPLM_00688	CDS	3141				tape_meas_lam_C: phage tail tape measure protein, lambda family
BNDDHPLM_00689	CDS	333				hypothetical protein
BNDDHPLM_00690	CDS	156				hypothetical protein
BNDDHPLM_00691	CDS	159				hypothetical protein
BNDDHPLM_00692	CDS	378				hypothetical protein
BNDDHPLM_00693	CDS	888				hypothetical protein
BNDDHPLM_00694	CDS	123				hypothetical protein
BNDDHPLM_00695	CDS	519				hypothetical protein
BNDDHPLM_00696	CDS	651				phage_tail_L: phage minor tail protein L
BNDDHPLM_00697	CDS	708				hypothetical protein
BNDDHPLM_00698	CDS	720				hypothetical protein
BNDDHPLM_00699	CDS	3651				hypothetical protein
BNDDHPLM_00700	CDS	1809				hypothetical protein
BNDDHPLM_00701	CDS	603				hypothetical protein
BNDDHPLM_00702	CDS	459				hypothetical protein
BNDDHPLM_00703	CDS	726		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
BNDDHPLM_00704	CDS	453	iscR		COG1959	HTH-type transcriptional regulator IscR
BNDDHPLM_00705	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
BNDDHPLM_00706	CDS	381	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
BNDDHPLM_00707	CDS	324	iscA		COG0316	Iron-binding protein IscA
BNDDHPLM_00708	CDS	525	hscB		COG1076	Co-chaperone protein HscB 
BNDDHPLM_00709	CDS	687				hypothetical protein
BNDDHPLM_00710	CDS	1860	hscA		COG0443	Chaperone protein HscA
BNDDHPLM_00711	CDS	342	fdx		COG0633	2Fe-2S ferredoxin
BNDDHPLM_00712	CDS	195	iscX		COG2975	Protein IscX
BNDDHPLM_00713	CDS	615				hypothetical protein
BNDDHPLM_00714	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
BNDDHPLM_00715	CDS	1107	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
BNDDHPLM_00716	CDS	912	rodZ		COG1426	Cytoskeleton protein RodZ
BNDDHPLM_00717	CDS	540				type_IV_pilW: type IV pilus biogenesis/stability protein PilW
BNDDHPLM_00718	CDS	1152	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
BNDDHPLM_00719	CDS	879				hypothetical protein
BNDDHPLM_00720	CDS	150				hypothetical protein
BNDDHPLM_00721	CDS	882			COG0803	putative periplasmic iron-binding protein
BNDDHPLM_00722	CDS	921	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BNDDHPLM_00723	CDS	849	mntB_1			Manganese transport system membrane protein MntB
BNDDHPLM_00724	CDS	816	mntB_2			Manganese transport system membrane protein MntB
BNDDHPLM_00725	CDS	648	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
BNDDHPLM_00726	CDS	945			COG0715	Putative thiamine biosynthesis protein
BNDDHPLM_00727	CDS	738	ribX			Riboflavin transport system permease protein RibX
BNDDHPLM_00728	CDS	723	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
BNDDHPLM_00729	CDS	987				hypothetical protein
BNDDHPLM_00730	CDS	1017	lnpD	5.1.3.2		UDP-glucose 4-epimerase
BNDDHPLM_00731	CDS	1278	ampG		COG0477	Anhydromuropeptide permease
BNDDHPLM_00732	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
BNDDHPLM_00733	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
BNDDHPLM_00734	CDS	444	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
BNDDHPLM_00735	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
BNDDHPLM_00736	CDS	834	napF_1			Ferredoxin-type protein NapF
BNDDHPLM_00737	CDS	2484	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
BNDDHPLM_00738	CDS	282	napD		COG3062	Chaperone NapD
BNDDHPLM_00739	CDS	531	napF_2		COG1145	Ferredoxin-type protein NapF
BNDDHPLM_00740	CDS	345			COG3171	putative protein
BNDDHPLM_00741	CDS	741	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
BNDDHPLM_00742	CDS	2193	priA	3.6.4.-	COG1198	Primosomal protein N'
BNDDHPLM_00743	CDS	1047	tqsA		COG0628	AI-2 transport protein TqsA
BNDDHPLM_00744	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II 1
BNDDHPLM_00745	CDS	594	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
BNDDHPLM_00746	CDS	357	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
BNDDHPLM_00747	CDS	2232	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
BNDDHPLM_00748	CDS	1317	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
BNDDHPLM_00749	CDS	711	recO		COG1381	DNA repair protein RecO
BNDDHPLM_00750	CDS	405				hypothetical protein
BNDDHPLM_00751	CDS	1344	oapA		COG3061	Opacity-associated protein OapA
BNDDHPLM_00752	CDS	1017	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
BNDDHPLM_00753	CDS	567	efp		COG0231	Elongation factor P
BNDDHPLM_00754	tRNA	90				tRNA-Ser(tga)
BNDDHPLM_00755	CDS	588				hypothetical protein
BNDDHPLM_00756	CDS	1353				hypothetical protein
BNDDHPLM_00757	CDS	690	rnt	3.1.13.-	COG0847	Ribonuclease T
BNDDHPLM_00758	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
BNDDHPLM_00759	CDS	405	vapC1	3.1.-.-		Ribonuclease VapC1
BNDDHPLM_00760	CDS	237	vapB1		COG4456	Antitoxin VapB1
BNDDHPLM_00761	CDS	726	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
BNDDHPLM_00762	CDS	519				hypothetical protein
BNDDHPLM_00763	CDS	1767	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
BNDDHPLM_00764	CDS	474	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
BNDDHPLM_00765	CDS	741			COG0217	putative transcriptional regulatory protein
BNDDHPLM_00766	CDS	573	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
BNDDHPLM_00767	CDS	615	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
BNDDHPLM_00768	CDS	1008	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
BNDDHPLM_00769	CDS	288				hypothetical protein
BNDDHPLM_00770	CDS	894	xerD		COG4974	Tyrosine recombinase XerD
BNDDHPLM_00771	CDS	1167	hcaT			putative 3-phenylpropionic acid transporter
BNDDHPLM_00772	CDS	816	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
BNDDHPLM_00773	CDS	909	rdgC_2		COG2974	Recombination-associated protein RdgC
BNDDHPLM_00774	CDS	420	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
BNDDHPLM_00775	CDS	561				hypothetical protein
BNDDHPLM_00776	CDS	738	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
BNDDHPLM_00777	CDS	1527	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
BNDDHPLM_00778	CDS	900	corC		COG4535	Magnesium and cobalt efflux protein CorC
BNDDHPLM_00779	CDS	561	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
BNDDHPLM_00780	CDS	450				hypothetical protein
BNDDHPLM_00781	CDS	1398	epsE		COG2804	Type II secretion system protein E
BNDDHPLM_00782	CDS	1221	gspF		COG1459	Putative type II secretion system protein F
BNDDHPLM_00783	CDS	693				hypothetical protein
BNDDHPLM_00784	CDS	1263	rho	3.6.4.-	COG1158	Transcription termination factor Rho
BNDDHPLM_00785	CDS	318	metJ		COG3060	Met repressor
BNDDHPLM_00786	CDS	387	hmrR			HTH-type transcriptional regulator HmrR
BNDDHPLM_00787	CDS	207			COG2608	putative protein
BNDDHPLM_00788	CDS	207			COG2608	putative protein
BNDDHPLM_00789	CDS	207			COG2608	putative protein
BNDDHPLM_00790	CDS	207			COG2608	putative protein
BNDDHPLM_00791	CDS	2169	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
BNDDHPLM_00792	CDS	1239	sdaC		COG0814	Serine transporter
BNDDHPLM_00793	CDS	1368	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
BNDDHPLM_00794	CDS	1257	mtr_2			Tryptophan-specific transport protein
BNDDHPLM_00795	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
BNDDHPLM_00796	CDS	1272	menF_1	5.4.4.2	COG1169	Isochorismate synthase MenF
BNDDHPLM_00797	CDS	1707	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
BNDDHPLM_00798	CDS	744	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BNDDHPLM_00799	CDS	1317	yhjE_2			Inner membrane metabolite transport protein YhjE
BNDDHPLM_00800	CDS	759	udp	2.4.2.3	COG2820	Uridine phosphorylase
BNDDHPLM_00801	CDS	663				hypothetical protein
BNDDHPLM_00802	CDS	486				hypothetical protein
BNDDHPLM_00803	CDS	810				hypothetical protein
BNDDHPLM_00804	CDS	1656				hypothetical protein
BNDDHPLM_00805	tRNA	76				tRNA-Val(tac)
BNDDHPLM_00806	tRNA	76				tRNA-Val(tac)
BNDDHPLM_00807	tRNA	76				tRNA-Val(tac)
BNDDHPLM_00808	tRNA	76				tRNA-Val(tac)
BNDDHPLM_00809	CDS	1443	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
BNDDHPLM_00810	tRNA	76				tRNA-Ala(ggc)
BNDDHPLM_00811	CDS	717	rph	2.7.7.56		Ribonuclease PH
BNDDHPLM_00812	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
BNDDHPLM_00813	CDS	867	djlA		COG1076	Co-chaperone protein DjlA
BNDDHPLM_00814	CDS	336	dusC	1.3.1.-		tRNA-dihydrouridine(16) synthase
BNDDHPLM_00815	CDS	846	rpoH		COG0568	RNA polymerase sigma factor RpoH
BNDDHPLM_00816	CDS	1026	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
BNDDHPLM_00817	CDS	1704	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
BNDDHPLM_00818	CDS	600	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
BNDDHPLM_00819	CDS	357	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
BNDDHPLM_00820	CDS	2730	hxuA		COG3210	Heme/hemopexin-binding protein
BNDDHPLM_00821	CDS	1698	hxuB		COG2831	Heme/hemopexin transporter protein HuxB
BNDDHPLM_00822	CDS	2163	hxuC		COG1629	Heme/hemopexin utilization protein C
BNDDHPLM_00823	CDS	1044				heptsyl_trn_I: lipopolysaccharide heptosyltransferase I
BNDDHPLM_00824	CDS	726	kdkA	2.7.1.166	COG0515	3-deoxy-D-manno-octulosonic acid kinase
BNDDHPLM_00825	CDS	588		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
BNDDHPLM_00826	CDS	1083				hypothetical protein
BNDDHPLM_00827	tRNA	90				tRNA-Ser(gga)
BNDDHPLM_00828	CDS	324	yfiA		COG1544	Ribosome-associated factor Y
BNDDHPLM_00829	CDS	630			COG3317	Outer membrane protein assembly factor BamC 
BNDDHPLM_00830	CDS	897	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BNDDHPLM_00831	CDS	468	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
BNDDHPLM_00832	CDS	453	tolQ_2			Tol-Pal system protein TolQ
BNDDHPLM_00833	CDS	444	tolR_2			Tol-Pal system protein TolR
BNDDHPLM_00834	CDS	795				hypothetical protein
BNDDHPLM_00835	CDS	507	ssb_2			Single-stranded DNA-binding protein
BNDDHPLM_00836	CDS	2832	uvrA		COG0178	UvrABC system protein A
BNDDHPLM_00837	CDS	4176	hap	3.4.21.-		Adhesion and penetration protein autotransporter
BNDDHPLM_00838	CDS	447				putative protein
BNDDHPLM_00839	CDS	1092	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BNDDHPLM_00840	CDS	1149	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
BNDDHPLM_00841	CDS	519				hypothetical protein
BNDDHPLM_00842	CDS	222				hypothetical protein
BNDDHPLM_00843	CDS	294	yajC		COG1862	Sec translocon accessory complex subunit YajC
BNDDHPLM_00844	CDS	1851	secD		COG0342	Protein translocase subunit SecD
BNDDHPLM_00845	CDS	975	secF		COG0341	Protein translocase subunit SecF
BNDDHPLM_00846	CDS	1050				spore_ytvI: sporulation integral membrane protein YtvI
BNDDHPLM_00847	CDS	351	yfgD		COG1393	putative protein YfgD
BNDDHPLM_00848	CDS	210				hypothetical protein
BNDDHPLM_00849	CDS	297				hypothetical protein
BNDDHPLM_00850	CDS	153				hypothetical protein
BNDDHPLM_00851	CDS	1449	mltF	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
BNDDHPLM_00852	CDS	1842	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
BNDDHPLM_00853	CDS	945	nlpI		COG4785	Lipoprotein NlpI 
BNDDHPLM_00854	CDS	2130	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
BNDDHPLM_00855	CDS	447				hypothetical protein
BNDDHPLM_00856	CDS	468			COG2731	putative protein
BNDDHPLM_00857	CDS	1311	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
BNDDHPLM_00858	CDS	1203	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
BNDDHPLM_00859	CDS	462	decR		COG1522	DNA-binding transcriptional activator DecR
BNDDHPLM_00860	CDS	891				rarD: protein RarD
BNDDHPLM_00861	CDS	1572	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
BNDDHPLM_00862	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
BNDDHPLM_00863	CDS	909	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
BNDDHPLM_00864	rRNA	1536				16S ribosomal RNA
BNDDHPLM_00865	tRNA	76				tRNA-Glu(ttc)
BNDDHPLM_00866	rRNA	3111				23S ribosomal RNA
BNDDHPLM_00867	rRNA	110				5S ribosomal RNA
BNDDHPLM_00868	CDS	588				hypothetical protein
BNDDHPLM_00869	CDS	1797	arcB_2	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
BNDDHPLM_00870	CDS	630	rclC		COG3059	Inner membrane protein RclC
BNDDHPLM_00871	CDS	3084	hsdR	3.1.21.3		Type I restriction enzyme EcoR124II R protein
BNDDHPLM_00872	CDS	999				hypothetical protein
BNDDHPLM_00873	CDS	1155				hypothetical protein
BNDDHPLM_00874	CDS	1200				hypothetical protein
BNDDHPLM_00875	CDS	1545				hsdM: type I restriction-modification system, M subunit
BNDDHPLM_00876	CDS	2046	prlC	3.4.24.70	COG0339	Oligopeptidase A
BNDDHPLM_00877	CDS	363				hypothetical protein
BNDDHPLM_00878	CDS	1545	mppA		COG4166	Periplasmic murein peptide-binding protein
BNDDHPLM_00879	CDS	651	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
BNDDHPLM_00880	CDS	726	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
BNDDHPLM_00881	CDS	861	dam	2.1.1.72	COG0338	DNA adenine methylase
BNDDHPLM_00882	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
BNDDHPLM_00883	CDS	543	aroK	2.7.1.71	COG0703	Shikimate kinase 1
BNDDHPLM_00884	CDS	1812		3.1.3.5	COG0737	NAD 5'-nucleotidase
BNDDHPLM_00885	CDS	774				putative protein
BNDDHPLM_00886	CDS	249	rpsP		COG0228	30S ribosomal protein S16
BNDDHPLM_00887	CDS	528	rimM		COG0806	Ribosome maturation factor RimM
BNDDHPLM_00888	CDS	741	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
BNDDHPLM_00889	CDS	351	rplS		COG0335	50S ribosomal protein L19
BNDDHPLM_00890	CDS	972	selD	2.7.9.3	COG0709	Selenide, water dikinase
BNDDHPLM_00891	CDS	957	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
BNDDHPLM_00892	CDS	768	yfcA		COG0730	putative membrane transporter protein YfcA
BNDDHPLM_00893	CDS	861	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
BNDDHPLM_00894	CDS	1074	aroC	4.2.3.5	COG0082	Chorismate synthase
BNDDHPLM_00895	CDS	3324			COG3264	putative MscS family protein.1
BNDDHPLM_00896	CDS	1359	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
BNDDHPLM_00897	CDS	606	seqA		COG3057	Negative modulator of initiation of replication
BNDDHPLM_00898	CDS	783	ybfF	3.1.-.-	COG0596	Esterase YbfF
BNDDHPLM_00899	CDS	525	fldA		COG0716	Flavodoxin 1
BNDDHPLM_00900	CDS	441	fur		COG0735	Ferric uptake regulation protein
BNDDHPLM_00901	CDS	1350	gdhA	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
BNDDHPLM_00902	CDS	771	tatC		COG0805	Sec-independent protein translocase protein TatC
BNDDHPLM_00903	CDS	561	tatB			Sec-independent protein translocase protein TatB
BNDDHPLM_00904	CDS	228	tatA		COG1826	Sec-independent protein translocase protein TatA
BNDDHPLM_00905	CDS	408			COG0789	putative HTH-type transcriptional regulator
BNDDHPLM_00906	CDS	1137	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
BNDDHPLM_00907	CDS	828		3.1.2.12	COG0627	S-formylglutathione hydrolase
BNDDHPLM_00908	CDS	1440	alsT_2		COG1115	Amino-acid carrier protein AlsT
BNDDHPLM_00909	CDS	915	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
BNDDHPLM_00910	CDS	855	focA		COG2116	putative formate transporter 1
BNDDHPLM_00911	CDS	2313	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
BNDDHPLM_00912	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
BNDDHPLM_00913	CDS	483	pe			Surface-adhesin protein E
BNDDHPLM_00914	CDS	789	bamD		COG4105	Outer membrane protein assembly factor BamD
BNDDHPLM_00915	CDS	975	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
BNDDHPLM_00916	CDS	735	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
BNDDHPLM_00917	CDS	1152	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
BNDDHPLM_00918	CDS	261				hypothetical protein
BNDDHPLM_00919	CDS	1041	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
BNDDHPLM_00920	CDS	1236	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
BNDDHPLM_00921	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
BNDDHPLM_00922	CDS	627	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
BNDDHPLM_00923	CDS	735	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
BNDDHPLM_00924	CDS	1236	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
BNDDHPLM_00925	CDS	1344	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
BNDDHPLM_00926	CDS	198	bolA		COG0271	DNA-binding transcriptional regulator BolA
BNDDHPLM_00927	CDS	600				hypothetical protein
BNDDHPLM_00928	CDS	1371	gor	1.8.1.7	COG1249	Glutathione reductase
BNDDHPLM_00929	CDS	873	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
BNDDHPLM_00930	CDS	525	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
BNDDHPLM_00931	CDS	171	rpmF		COG0333	50S ribosomal protein L32
BNDDHPLM_00932	CDS	951	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
BNDDHPLM_00933	CDS	939	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
BNDDHPLM_00934	CDS	729	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BNDDHPLM_00935	CDS	231	acpP		COG0236	Acyl carrier protein
BNDDHPLM_00936	CDS	1332	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
BNDDHPLM_00937	CDS	708				hypothetical protein
BNDDHPLM_00938	CDS	1221	hflK		COG0330	Modulator of FtsH protease HflK
BNDDHPLM_00939	CDS	888	hflC		COG0330	Modulator of FtsH protease HflC
BNDDHPLM_00940	CDS	387				hypothetical protein
BNDDHPLM_00941	CDS	1140	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
BNDDHPLM_00942	CDS	1851	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
BNDDHPLM_00943	CDS	990	siaP		COG1638	Sialic acid-binding periplasmic protein SiaP
BNDDHPLM_00944	CDS	687	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
BNDDHPLM_00945	CDS	903	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
BNDDHPLM_00946	CDS	867	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
BNDDHPLM_00947	CDS	882	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
BNDDHPLM_00948	CDS	813	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
BNDDHPLM_00949	CDS	1149	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
BNDDHPLM_00950	CDS	1089				hypothetical protein
BNDDHPLM_00951	CDS	465	rnhA	3.1.26.4	COG0328	Ribonuclease HI
BNDDHPLM_00952	CDS	768	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
BNDDHPLM_00953	tRNA	77				tRNA-Asp(gtc)
BNDDHPLM_00954	tRNA	77				tRNA-Asp(gtc)
BNDDHPLM_00955	CDS	1515	der		COG1160	GTPase Der
BNDDHPLM_00956	CDS	1209	sotB		COG2814	Sugar efflux transporter
BNDDHPLM_00957	CDS	1176				hypothetical protein
BNDDHPLM_00958	CDS	588	dcd	3.5.4.13	COG0717	dCTP deaminase
BNDDHPLM_00959	CDS	642	udk	2.7.1.48		Uridine kinase
BNDDHPLM_00960	CDS	1317	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
BNDDHPLM_00961	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
BNDDHPLM_00962	tRNA	76				tRNA-Lys(ttt)
BNDDHPLM_00963	tRNA	87				tRNA-Leu(taa)
BNDDHPLM_00964	tRNA	76				tRNA-Gly(gcc)
BNDDHPLM_00965	CDS	513	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
BNDDHPLM_00966	CDS	603	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
BNDDHPLM_00967	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
BNDDHPLM_00968	CDS	1362	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
BNDDHPLM_00969	CDS	507				hypothetical protein
BNDDHPLM_00970	CDS	1002	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
BNDDHPLM_00971	CDS	792	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
BNDDHPLM_00972	CDS	1110	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
BNDDHPLM_00973	tRNA	77				tRNA-Met(cat)
BNDDHPLM_00974	CDS	2136	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
BNDDHPLM_00975	tRNA	77				tRNA-Arg(ccg)
BNDDHPLM_00976	tRNA	76				tRNA-His(gtg)
BNDDHPLM_00977	tRNA	77				tRNA-Pro(tgg)
BNDDHPLM_00978	rRNA	1536				16S ribosomal RNA
BNDDHPLM_00979	tRNA	76				tRNA-Glu(ttc)
BNDDHPLM_00980	rRNA	3114				23S ribosomal RNA
BNDDHPLM_00981	rRNA	108				5S ribosomal RNA
BNDDHPLM_00982	CDS	2238	tdhA		COG1629	TonB-dependent heme receptor A
